verb_id,lex,scroll,book_canonical,text_unit,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse,Study_Edition,verse_genre,verse_language,era_style
76204,<LH[,MT,Numbers,Numbers,9,21,N<LH,W JC >CR JHJH H <NN M <RB <D BQR W N<LH H <NN B BQR W NS<W >W JWMM W LJLH W N<LH H <NN W NS<W,,nif,perf,W N<LH H <NN B BQR,H <NN,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76211,NS<[,MT,Numbers,Numbers,9,21,NS<W,W JC >CR JHJH H <NN M <RB <D BQR W N<LH H <NN B BQR W NS<W >W JWMM W LJLH W N<LH H <NN W NS<W,,qal,perf,W NS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76217,<LH[,MT,Numbers,Numbers,9,21,N<LH,W JC >CR JHJH H <NN M <RB <D BQR W N<LH H <NN B BQR W NS<W >W JWMM W LJLH W N<LH H <NN W NS<W,,nif,perf,W N<LH H <NN,H <NN,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76221,NS<[,MT,Numbers,Numbers,9,21,NS<W,W JC >CR JHJH H <NN M <RB <D BQR W N<LH H <NN B BQR W NS<W >W JWMM W LJLH W N<LH H <NN W NS<W,,qal,perf,W NS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76243,NS<[,MT,Numbers,Numbers,9,22,JS<W,>W JMJM >W XDC >W JMJM B H>RJK H <NN <L H MCKN L CKN <LJW JXNW BNJ JFR>L W L> JS<W W B H<LTW JS<W,,qal,impf,W L> JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76246,<LH[,MT,Numbers,Numbers,9,22,H<LTW,>W JMJM >W XDC >W JMJM B H>RJK H <NN <L H MCKN L CKN <LJW JXNW BNJ JFR>L W L> JS<W W B H<LTW JS<W,,nif,infc,B H<LTW,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76247,NS<[,MT,Numbers,Numbers,9,22,JS<W,>W JMJM >W XDC >W JMJM B H>RJK H <NN <L H MCKN L CKN <LJW JXNW BNJ JFR>L W L> JS<W W B H<LTW JS<W,,qal,impf,W JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76256,NS<[,MT,Numbers,Numbers,9,23,JS<W,<L PJ JHWH JXNW W <L PJ JHWH JS<W >T MCMRT JHWH CMRW <L PJ JHWH B JD MCH,,qal,impf,W <L PJ JHWH JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76325,NS<[,MT,Numbers,Numbers,10,5,NS<W,W TQ<TM TRW<H W NS<W H MXNWT H XNJM QDMH,,qal,perf,W NS<W H MXNWT,H MXNWT,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76336,NS<[,MT,Numbers,Numbers,10,6,NS<W,W TQ<TM TRW<H CNJT W NS<W H MXNWT H XNJM TJMNH TRW<H JTQ<W L MS<JHM,,qal,perf,W NS<W H MXNWT,H MXNWT,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76348,QHL[,MT,Numbers,Numbers,10,7,HQHJL,W B HQHJL >T H QHL TTQ<W W L> TRJ<W,,hif,infc,B HQHJL >T H QHL,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76374,BW>[,MT,Numbers,Numbers,10,9,TB>W,W KJ TB>W MLXMH B >RYKM <L H YR H YRR >TKM W HR<TM B XYYRWT W NZKRTM L PNJ JHWH >LHJKM W NWC<TM M >JBJKM,,qal,impf,W KJ TB>W MLXMH B >RYKM <L H YR,,MLXMH,MLXMH/,to a battle,0.0,vc,occupation,inanim,und,subs,simple,factive,goal,,,,,,,,,,prose,Hebrew,CBH
76374,BW>[,MT,Numbers,Numbers,10,9,TB>W,W KJ TB>W MLXMH B >RYKM <L H YR H YRR >TKM W HR<TM B XYYRWT W NZKRTM L PNJ JHWH >LHJKM W NWC<TM M >JBJKM,,qal,impf,W KJ TB>W MLXMH B >RYKM <L H YR,,B >RYKM,B >RY/,in your land,0.0,prep,place,inanim,det,subs,complex,factive,goal,B,,,,,,,,,prose,Hebrew,CBH
76374,BW>[,MT,Numbers,Numbers,10,9,TB>W,W KJ TB>W MLXMH B >RYKM <L H YR H YRR >TKM W HR<TM B XYYRWT W NZKRTM L PNJ JHWH >LHJKM W NWC<TM M >JBJKM,,qal,impf,W KJ TB>W MLXMH B >RYKM <L H YR,,<L H YR,<L H YR=/,to the rock,0.0,prep,place,inanim,det,subs,simple,factive,other,<L,,,,,,,,,prose,Hebrew,CBH
76456,NS<[,MT,Numbers,Numbers,10,12,JS<W,W JS<W BNJ JFR>L L MS<JHM M MDBR SJNJ W JCKN H <NN B MDBR P>RN,,qal,wayq,W JS<W BNJ JFR>L L MS<JHM M MDBR SJNJ,BNJ JFR>L,L MS<JHM,L MS</,on their journeys,0.0,prep,occupation,inanim,det,subs,complex,factive,other,L,,,,,,,,,prose,Hebrew,CBH
76472,NS<[,MT,Numbers,Numbers,10,13,JS<W,W JS<W B R>CNH <L PJ JHWH B JD MCH,,qal,wayq,W JS<W B R>CNH <L PJ JHWH B JD MCH,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
1964936,NS<[,4Q23,Numbers,Numbers,10,13,JS<W,W JS<W B R>CNH <L PJ JHWH B JD MCH,1 1111 1 11111 10 00 0001 1 11 111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JS<W B R>CNH <]L PJ JHW[H B JD MCH],,prose,Hebrew,CBH
76483,NS<[,MT,Numbers,Numbers,10,14,JS<,W JS< DGL MXNH BNJ JHWDH B R>CNH L YB>TM W <L YB>W NXCWN BN <MJNDB,,qal,wayq,W JS< DGL MXNH BNJ JHWDH B R>CNH L YB>TM,DGL MXNH BNJ JHWDH,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
1964947,NS<[,4Q23,Numbers,Numbers,10,14,JS<,W JS< DGL MXNH BNJ JHWDH B R>CNH L YB>TM W <L YB>W NXCWN BN <MJNDB,1 111 111 1111 111 11111 1 11111 1 11111 1 11 1110 00000 00 000000,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JS< DGL MXNH BNJ JHWDH B R>CNH L YB>TM W <L YB>]W NXCWN BN <MJNDB,,list,Hebrew,CBH
76518,JRD[,MT,Numbers,Numbers,10,17,HWRD,W HWRD H MCKN W NS<W BNJ GRCWN W BNJ MRRJ NF>J H MCKN,,hof,perf,W HWRD H MCKN,H MCKN,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76522,NS<[,MT,Numbers,Numbers,10,17,NS<W,W HWRD H MCKN W NS<W BNJ GRCWN W BNJ MRRJ NF>J H MCKN,,qal,perf,W NS<W BNJ GRCWN W BNJ MRRJ NF>J H MCKN,BNJ GRCWN W BNJ MRRJ NF>J H MCKN,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76532,NS<[,MT,Numbers,Numbers,10,18,NS<,W NS< DGL MXNH R>WBN L YB>TM W <L YB>W >LJYWR BN CDJ>WR,,qal,perf,W NS< DGL MXNH R>WBN L YB>TM,DGL MXNH R>WBN,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76563,NS<[,MT,Numbers,Numbers,10,21,NS<W,W NS<W H QHTJM NF>J H MQDC W HQJMW >T H MCKN <D B>M,,qal,perf,W NS<W H QHTJM NF>J H MQDC,H QHTJM NF>J H MQDC,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76575,BW>[,MT,Numbers,Numbers,10,21,B>M,W NS<W H QHTJM NF>J H MQDC W HQJMW >T H MCKN <D B>M,,qal,infc,<D B>M,,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76577,NS<[,MT,Numbers,Numbers,10,22,NS<,W NS< DGL MXNH BNJ >PRJM L YB>TM W <L YB>W >LJCM< BN <MJHWD,,qal,perf,W NS< DGL MXNH BNJ >PRJM L YB>TM,DGL MXNH BNJ >PRJM,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76609,NS<[,MT,Numbers,Numbers,10,25,NS<,W NS< DGL MXNH BNJ DN M>SP L KL H MXNT L YB>TM W <L YB>W >XJ<ZR BN <MJ_CDJ,,qal,perf,W NS< DGL MXNH BNJ DN L YB>TM,DGL MXNH BNJ DN,no complement,no complement,,,,,,,,,,,,,,,,,,,,list,Hebrew,CBH
76652,NS<[,MT,Numbers,Numbers,10,28,JS<W,>LH MS<J BNJ JFR>L L YB>TM W JS<W,,qal,wayq,W JS<W,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76664,NS<[,MT,Numbers,Numbers,10,29,NS<JM,W J>MR MCH L XBB BN R<W>L H MDJNJ XTN MCH NS<JM >NXNW >L H MQWM >CR >MR JHWH >TW >TN LKM LKH >TNW W HVBNW LK KJ JHWH DBR VWB <L JFR>L,,qal,ptca,NS<JM >NXNW >L H MQWM,>NXNW,>L H MQWM,>L H MQWM/,to the place,0.0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,,,prose,Hebrew,CBH
76675,HLK[,MT,Numbers,Numbers,10,29,LKH,W J>MR MCH L XBB BN R<W>L H MDJNJ XTN MCH NS<JM >NXNW >L H MQWM >CR >MR JHWH >TW >TN LKM LKH >TNW W HVBNW LK KJ JHWH DBR VWB <L JFR>L,,qal,impv,LKH >TNW,,>TNW,>T==,with us,0.0,prep,person,anim,det,prsf,simple,factive,other,>T==,,,,,,,,,prose,Hebrew,CBH
76690,HLK[,MT,Numbers,Numbers,10,30,>LK,W J>MR >LJW L> >LK KJ >M >L >RYJ W >L MWLDTJ >LK,,qal,impf,L> >LK,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76698,HLK[,MT,Numbers,Numbers,10,30,>LK,W J>MR >LJW L> >LK KJ >M >L >RYJ W >L MWLDTJ >LK,,qal,impf,KJ >M >L >RYJ W >L MWLDTJ >LK,,>L >RYJ,>L >RY/,to my country,0.0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,,,prose,Hebrew,CBH
76698,HLK[,MT,Numbers,Numbers,10,30,>LK,W J>MR >LJW L> >LK KJ >M >L >RYJ W >L MWLDTJ >LK,,qal,impf,KJ >M >L >RYJ W >L MWLDTJ >LK,,>L MWLDTJ,>L MWLDT/,to my kindred,,prep,person,anim,det,subs,complex,factive,goal,>L,,,,,,,,,prose,Hebrew,CBH
76721,HLK[,MT,Numbers,Numbers,10,32,TLK,W HJH KJ TLK <MNW W HJH H VWB H HW> >CR JJVJB JHWH <MNW W HVBNW LK,,qal,impf,KJ TLK <MNW,,<MNW,<M,with us,0.0,prep,person,anim,det,prsf,simple,factive,other,<M,,,,,,,,,prose,Hebrew,CBH
76748,NS<[,MT,Numbers,Numbers,10,33,NS<,W JS<W M HR JHWH DRK CLCT JMJM W >RWN BRJT JHWH NS< L PNJHM DRK CLCT JMJM L TWR LHM MNWXH,,qal,ptca,W >RWN BRJT JHWH NS< L PNJHM DRK CLCT JMJM,>RWN BRJT JHWH,L PNJHM,L PNH/,before them,0.0,prep,person,anim,det,prsf,simple,factive,other,L PNH/,,,,,,,,,prose,Hebrew,CBH
76771,NS<[,MT,Numbers,Numbers,10,35,NS<,W JHJ B NS< H >RN W J>MR MCH QWMH JHWH W JPYW >JBJK W JNSW MFN>JK M PNJK,,qal,infc,B NS< H >RN,H >RN,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76789,NWX[,MT,Numbers,Numbers,10,36,NXH,W B NXH J>MR CWBH JHWH RBBWT >LPJ JFR>L,,qal,infc,B NXH,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
76791,CWB[,MT,Numbers,Numbers,10,36,CWBH,W B NXH J>MR CWBH JHWH RBBWT >LPJ JFR>L,,qal,impv,CWBH RBBWT >LPJ JFR>L,,RBBWT >LPJ JFR>L,RBBH/ >LP==/ JFR>L/,to the ten thousand of Israel,0.0,vc,gens,anim,det,subs,complex,factive,goal,,,,,,,,,,prose,Hebrew,CBH
76860,CWB[,MT,Numbers,Numbers,11,4,JCBW,W H >SPSP >CR B QRBW HT>WW T>WH W JCBW W JBKW GM BNJ JFR>L W J>MRW MJ J>KLNW BFR,,qal,wayq,W JCBW,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
1965075,CWB[,4Q23,Numbers,Numbers,11,4,JCBW,W JCBW W JBKW GM BNJ JFR>L W J>MRW MJ J>KLNW BFR,1 1111 1 1111 00 000 00000 1 11111 11 111111 111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JCBW W JBKW] GM BNJ JFR>L [W J>MRW MJ J>KLNW BFR],,prose,Hebrew,CBH
76957,JRD[,MT,Numbers,Numbers,11,9,RDT,W B RDT H VL <L H MXNH LJLH JRD H MN <LJW,,qal,infc,B RDT H VL <L H MXNH LJLH,H VL,<L H MXNH,<L H MXNH/,upon the camp,0.0,prep,place,inanim,det,subs,simple,factive,goal,<L,,,,,,,,,prose,Hebrew,CBH
76964,JRD[,MT,Numbers,Numbers,11,9,JRD,W B RDT H VL <L H MXNH LJLH JRD H MN <LJW,,qal,impf,W JRD H MN <LJW,H MN,<LJW,<L,upon it / him,0.0,prep,place,inanim,det,prsf,simple,factive,goal,<L,,,,,,,,,prose,Hebrew,CBH
77139,JRD[,MT,Numbers,Numbers,11,17,JRDTJ,W JRDTJ W DBRTJ <MK CM W >YLTJ MN H RWX >CR <LJK W FMTJ <LJHM W NF>W >TK B MF> H <M W L> TF> >TH L BDK,,qal,perf,W JRDTJ,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
1965225,JY>[,4Q23,Numbers,Numbers,11,20,JY>,<D XDC JMJM <D >CR JY> M >PKM W HJH LKM L ZR> J<N KJ M>STM >T JHWH >CR B QRBKM W TBKW L PNJW L >MR LMH ZH JY>NW M MYRJM,11 111 1111 11 111 110 0 0000 1 111 111 1 111 111 11 11111 11 1111 111 1 11111 1 1111 1 1110 0 000 111 11 11111 1 11111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[<D XDC JMJM <D >CR JY]> M >PKM [W HJH LKM L ZR> J<N KJ M>STM >T JHWH >CR B QRBKM W TBKW L PNJ]W L >MR [LMH ZH JY>NW M MYRJM],,prose,Hebrew,CBH
1965249,JY>[,4Q23,Numbers,Numbers,11,20,JY>NW,<D XDC JMJM <D >CR JY> M >PKM W HJH LKM L ZR> J<N KJ M>STM >T JHWH >CR B QRBKM W TBKW L PNJW L >MR LMH ZH JY>NW M MYRJM,11 111 1111 11 111 110 0 0000 1 111 111 1 111 111 11 11111 11 1111 111 1 11111 1 1111 1 1110 0 000 111 11 11111 1 11111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[<D XDC JMJM <D >CR JY]> M >PKM [W HJH LKM L ZR> J<N KJ M>STM >T JHWH >CR B QRBKM W TBKW L PNJ]W L >MR [LMH ZH JY>NW M MYRJM],,prose,Hebrew,CBH
77311,JY>[,MT,Numbers,Numbers,11,24,JY>,W JY> MCH W JDBR >L H <M >T DBRJ JHWH W J>SP CB<JM >JC M ZQNJ H <M W J<MD >TM SBJBT H >HL,,qal,wayq,W JY> MCH,MCH,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
77336,JRD[,MT,Numbers,Numbers,11,25,JRD,W JRD JHWH B <NN W JDBR >LJW W J>YL MN H RWX >CR <LJW W JTN <L CB<JM >JC H ZQNJM W JHJ K NWX <LJHM H RWX W JTNB>W W L> JSPW,,qal,wayq,W JRD JHWH B <NN,JHWH,B <NN,B H <NN/,in the cloud,0.0,prep,phenomenon,inanim,det,subs,simple,factive,goal,B,,,,,,,,,prose,Hebrew,CBH
77361,NWX[,MT,Numbers,Numbers,11,25,NWX,W JRD JHWH B <NN W JDBR >LJW W J>YL MN H RWX >CR <LJW W JTN <L CB<JM >JC H ZQNJM W JHJ K NWX <LJHM H RWX W JTNB>W W L> JSPW,,qal,infa,K NWX <LJHM H RWX,H RWX,<LJHM,<L,upon / on them,0.0,prep,person,anim,det,prsf,simple,fictive,location,<L,,,,,,,,,prose,Hebrew,CBH
77387,NWX[,MT,Numbers,Numbers,11,26,TNX,W JC>RW CNJ >NCJM B MXNH CM H >XD >LDD W CM H CNJ MJDD W TNX <LJHM H RWX W HMH B KTBJM W L> JY>W H >HLH W JTNB>W B MXNH,,qal,wayq,W TNX <LJHM H RWX,H RWX,<LJHM,<L,upon / on them,0.0,prep,person,anim,det,prsf,simple,fictive,location,<L,,,,,,,,,prose,Hebrew,CBH
77398,JY>[,MT,Numbers,Numbers,11,26,JY>W,W JC>RW CNJ >NCJM B MXNH CM H >XD >LDD W CM H CNJ MJDD W TNX <LJHM H RWX W HMH B KTBJM W L> JY>W H >HLH W JTNB>W B MXNH,,qal,perf,W L> JY>W H >HLH,,H >HLH,H >HL/,to the tent,1.0,dir-he,place,inanim,det,subs,simple,factive,goal,,,,,,,,,,prose,Hebrew,CBH
77407,RWY[,MT,Numbers,Numbers,11,27,JRY,W JRY H N<R W JGD L MCH W J>MR >LDD W MJDD MTNB>JM B MXNH,,qal,wayq,W JRY H N<R,H N<R,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
77581,NS<[,MT,Numbers,Numbers,11,35,NS<W,M QBRWT_HT>WH NS<W H <M XYRWT W JHJW B XYRWT,,qal,perf,M QBRWT_HT>WH NS<W H <M XYRWT,H <M,XYRWT,XYRWT/,to Hazeroth,0.0,vc,toponym,inanim,det,nmpr,simple,factive,goal,,,,,,,,,,prose,Hebrew,CBH
1971500,NS<[,4Q27,Numbers,Numbers,11,35,NS<,M QBRWT H T>WH NS< H <M W JHJW B XYRWT,1 11111 1 1110 000 0 00 0 0011 1 11111,qal,perf,[M QBRWT H T>W]H NS< H <M W JH[JW B XYRWT],,,,,,,,,,,,,,,,,,,,reconstructed,[M QBRWT H T>W]H NS< H <M W JH[JW B XYRWT],,prose,Hebrew,CBH
77652,JY>[,MT,Numbers,Numbers,12,4,Y>W,W J>MR JHWH PT>M >L MCH W >L >HRN W >L MRJM Y>W CLCTKM >L >HL MW<D W JY>W CLCTM,,qal,impv,Y>W CLCTKM >L >HL MW<D,CLCTKM,>L >HL MW<D,>L >HL/ MW<D/,to the tent of meeting,0.0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,,,prose,Hebrew,CBH
77658,JY>[,MT,Numbers,Numbers,12,4,JY>W,W J>MR JHWH PT>M >L MCH W >L >HRN W >L MRJM Y>W CLCTKM >L >HL MW<D W JY>W CLCTM,,qal,wayq,W JY>W CLCTM,CLCTM,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
1971578,JY>[,4Q27,Numbers,Numbers,12,4,Y>W,W JW>MR JHWH PT>WM >L MWCH W >L >HRWN W >L MRJM Y>W CLWCTKM >L >WHL MW<D W JY>W CLWCTM >L >WHL MW<D,0 01111 1111 11111 11 1111 1 11 11111 1 11 1111 000 0000000 00 1111 1111 1 1111 111111 11 1111 1111,qal,impv,Y>W CLWCTKM >L [>WHL MW<D],CLWCTKM,>L [>WHL MW<D],,,,,,,,,,,,,,,,,,reconstructed,W J[W>MR JHWH PT>WM >L MWCH W >L >HRWN W >L MRJM] Y>W CLWCTKM >L [>WHL MW<D W JY>W CLWCTM >L >WHL MW<D],,prose,Hebrew,CBH
1971584,JY>[,4Q27,Numbers,Numbers,12,4,JY>W,W JW>MR JHWH PT>WM >L MWCH W >L >HRWN W >L MRJM Y>W CLWCTKM >L >WHL MW<D W JY>W CLWCTM >L >WHL MW<D,0 01111 1111 11111 11 1111 1 11 11111 1 11 1111 000 0000000 00 1111 1111 1 1111 111111 11 1111 1111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W J[W>MR JHWH PT>WM >L MWCH W >L >HRWN W >L MRJM] Y>W CLWCTKM >L [>WHL MW<D W JY>W CLWCTM >L >WHL MW<D],,prose,Hebrew,CBH
1965315,JY>[,4Q23,Numbers,Numbers,12,4,Y>W,W J>MR JHWH PT>M >L MCH W >L >HRN W >L MRJM Y>W CLCTKM >L >HL MW<D W JY>W CLCTM,1 1111 1111 1111 11 111 1 11 1111 1 11 0110 000 000111 11 000 0111 1 1111 11111,qal,impv,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J>MR JHWH PT>M >L MCH W >L >HRN W >L] M[RJ]M Y>W CLC[TKM >L] >HL M[W<D W JY>W CLCTM],,prose,Hebrew,CBH
1965321,JY>[,4Q23,Numbers,Numbers,12,4,JY>W,W J>MR JHWH PT>M >L MCH W >L >HRN W >L MRJM Y>W CLCTKM >L >HL MW<D W JY>W CLCTM,1 1111 1111 1111 11 111 1 11 1111 1 11 0110 000 000111 11 000 0111 1 1111 11111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J>MR JHWH PT>M >L MCH W >L >HRN W >L] M[RJ]M Y>W CLC[TKM >L] >HL M[W<D W JY>W CLCTM],,prose,Hebrew,CBH
77661,JRD[,MT,Numbers,Numbers,12,5,JRD,W JRD JHWH B <MWD <NN W J<MD PTX H >HL W JQR> >HRN W MRJM W JY>W CNJHM,,qal,wayq,W JRD JHWH B <MWD <NN,JHWH,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
77677,JY>[,MT,Numbers,Numbers,12,5,JY>W,W JRD JHWH B <MWD <NN W J<MD PTX H >HL W JQR> >HRN W MRJM W JY>W CNJHM,,qal,wayq,W JY>W CNJHM,CNJHM,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
1971591,JRD[,4Q27,Numbers,Numbers,12,5,JRD,W JRD JHWH B <MWD <NN W J<MWD PTX >WHL MW<D W JQR> >HRWN W MRJM W JY>W CNJHM,1 111 1111 0 0000 000 0 00000 111 1111 1111 1 1111 11111 1 1111 1 1111 11111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JRD JHWH] B <MWD <NN W J<MWD [PTX >WHL MW<D W JQR> >HRWN W MRJM W JY>W CNJHM],,prose,Hebrew,CBH
1971607,JY>[,4Q27,Numbers,Numbers,12,5,JY>W,W JRD JHWH B <MWD <NN W J<MWD PTX >WHL MW<D W JQR> >HRWN W MRJM W JY>W CNJHM,1 111 1111 0 0000 000 0 00000 111 1111 1111 1 1111 11111 1 1111 1 1111 11111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JRD JHWH] B <MWD <NN W J<MWD [PTX >WHL MW<D W JQR> >HRWN W MRJM W JY>W CNJHM],,prose,Hebrew,CBH
77738,HLK[,MT,Numbers,Numbers,12,9,JLK,W JXR >P JHWH BM W JLK,,qal,wayq,W JLK,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
77755,PNH[,MT,Numbers,Numbers,12,10,JPN,W H <NN SR M <L H >HL W HNH MRJM MYR<T K CLG W JPN >HRN >L MRJM W HNH MYR<T,,qal,wayq,W JPN >HRN >L MRJM,>HRN,>L MRJM,>L MRJM/,toward Myriam,0.0,prep,person,anim,det,nmpr,simple,posture/not motion,goal,>L,,,,,,,,,prose,Hebrew,CBH
1971677,SWR[,4Q27,Numbers,Numbers,12,10,SR,W H <NN SR M <L H >WHL W HNH MRJM MYWR<T K CLG W JPN >HRWN >L MRJM W HNH MYWR<T,1 1 111 11 1 11 1 1111 1 111 1111 111111 1 000 0 000 00000 00 1111 1 111 111111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W H <NN SR M <L H >WHL W HNH MRJM MYWR<T K] CLG W JPN >HRWN >L [MRJM W HNH MYWR<T],,prose,Hebrew,CBH
1971689,PNH[,4Q27,Numbers,Numbers,12,10,JPN,W H <NN SR M <L H >WHL W HNH MRJM MYWR<T K CLG W JPN >HRWN >L MRJM W HNH MYWR<T,1 1 111 11 1 11 1 1111 1 111 1111 111111 1 000 0 000 00000 00 1111 1 111 111111,qal,wayq,W JPN >HRWN >L [MRJM],>HRWN,>L [MRJM],>L MRJM/,toward Myriam,0.0,prep,person,anim,det,nmpr,simple,posture/not motion,goal,>L,,,,,,reconstructed,[W H <NN SR M <L H >WHL W HNH MRJM MYWR<T K] CLG W JPN >HRWN >L [MRJM W HNH MYWR<T],,prose,Hebrew,CBH
1965410,SWR[,4Q23,Numbers,Numbers,12,10,SR,W H <NN SR M <L H >HL W HNH MRJM MYR<T K CLG W JPN >HRN >L MRJM W HNH MYR<T,1 1 111 11 1 11 1 111 0 000 0000 00000 0 001 1 111 1111 11 1111 1 111 11111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W H <NN SR M <L H >HL] W HNH MRJM MYR<T K CL[G W JPN >HRN >L MRJM W HNH MYR<T],,prose,Hebrew,CBH
1965422,PNH[,4Q23,Numbers,Numbers,12,10,JPN,W H <NN SR M <L H >HL W HNH MRJM MYR<T K CLG W JPN >HRN >L MRJM W HNH MYR<T,1 1 111 11 1 11 1 111 0 000 0000 00000 0 001 1 111 1111 11 1111 1 111 11111,qal,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W H <NN SR M <L H >HL] W HNH MRJM MYR<T K CL[G W JPN >HRN >L MRJM W HNH MYR<T],,prose,Hebrew,CBH
77848,NS<[,MT,Numbers,Numbers,12,15,NS<,W TSGR MRJM M XWY L MXNH CB<T JMJM W H <M L> NS< <D H>SP MRJM,,qal,perf,W H <M L> NS<,H <M,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
78022,<LH[,MT,Numbers,Numbers,13,17,<LW,W JCLX >TM MCH L TWR >T >RY KN<N W J>MR >LHM <LW ZH B NGB W <LJTM >T H HR,,qal,impv,<LW ZH B NGB,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
78028,<LH[,MT,Numbers,Numbers,13,17,<LJTM,W JCLX >TM MCH L TWR >T >RY KN<N W J>MR >LHM <LW ZH B NGB W <LJTM >T H HR,,qal,perf,W <LJTM >T H HR,,no complement,no complement,,,,,,,,,,,,,,,,,,,,prose,Hebrew,CBH
1971809,<LH[,4Q27,Numbers,Numbers,13,17,<LW,W JCLX >WTMH MWCH L TWR >T >RY KN<N W JW>MR >LJHM <LW ZH B NGB W <LJTM >T H HR,0 0000 00000 0011 1 111 11 111 1111 1 11111 11111 000 00 0 000 0 01111 11 0 00,qal,impv,<LW ZH B NGB,,no complement,no complement,,,,,,,,,,,,,,,,,,W JCLX >WTMH MW[CH L TWR >T >RY KN<N W JW>MR >LJHM] <LW ZH B NGB W <[LJTM >T] H HR,,prose,Hebrew,CBH
