verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse,study_edition,book_scroll,cmpl_syntax
80317,BW>[,MT,Numbers,16,14,HBJ>TNW,>P L> >L >RY ZBT XLB W DBC HBJ>TNW W TTN LNW NXLT FDH W KRM H <JNJ H >NCJM H HM TNQR L> N<LH,NA,hif,perf,>P L> >L >RY ZBT XLB W DBC HBJ>TNW,NA,>L >RY ZBT XLB W DBC,>L >RY/ ZWB[ XLB/ W DBC/,in the land flowing with milk and honey,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
80386,QRB[,MT,Numbers,16,17,HQRBTM,W QXW >JC MXTTW W NTTM <LJHM QVRT W HQRBTM L PNJ JHWH >JC MXTTW XMCJM W M>TJM MXTT W >TH W >HRN >JC MXTTW,NA,hif,perf,W HQRBTM L PNJ JHWH XMCJM W M>TJM MXTT,NA,L PNJ JHWH,L PNH/ JHWH/,before / in front of YHWH,0,prep,person,anim,det,subs,simple,factive,goal,L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
80514,HLK[,MT,Numbers,16,25,JLK,W JQM MCH W JLK >L DTN W >BJRM W JLKW >XRJW ZQNJ JFR>L,NA,qal,wayq,W JLK >L DTN W >BJRM,NA,>L DTN W >BJRM,>L DTN=/ W >BJRM/,to Dathan and Abiram,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
80638,JRD[,MT,Numbers,16,30,JRDW,W >M BRJ>H JBR> JHWH W PYTH H >DMH >T PJH W BL<H >TM W >T KL >CR LHM W JRDW XJJM C>LH W JD<TM KJ N>YW H >NCJM H >LH >T JHWH,NA,qal,perf,W JRDW XJJM C>LH,NA,C>LH,C>WL/,to Sheol,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
80695,JRD[,MT,Numbers,16,33,JRDW,W JRDW HM W KL >CR LHM XJJM C>LH W TKS <LJHM H >RY W J>BDW M TWK H QHL,NA,qal,wayq,W JRDW HM W KL XJJM C>LH,HM W KL,C>LH,C>WL/,to Sheol,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
80794,QRB[,MT,Numbers,17,3,HQRJBM,>T MXTWT H XV>JM H >LH B NPCTM W <FW >TM RQ<J PXJM YPWJ L MZBX KJ HQRJBM L PNJ JHWH W JQDCW W JHJW L >WT L BNJ JFR>L,NA,hif,perf,KJ HQRJBM L PNJ JHWH,NA,L PNJ JHWH,L PNH/ JHWH/,before / in front of YHWH,0,prep,person,anim,det,subs,simple,factive,goal,L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
80910,BW>[,MT,Numbers,17,8,JB>,W JB> MCH W >HRN >L PNJ >HL MW<D,NA,qal,wayq,W JB> MCH W >HRN >L PNJ >HL MW<D,MCH W >HRN,>L PNJ >HL MW<D,>L PNH/ >HL/ MW<D/,before / in front of the tent of meeting,0,prep,place,inanim,det,subs,complex,factive,goal,>L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
80962,HLK[,MT,Numbers,17,11,HWLK,W J>MR MCH >L >HRN QX >T H MXTH W TN <LJH >C M <L H MZBX W FJM QVRT W HWLK MHRH >L H <DH W KPR <LJHM KJ JY> H QYP M L PNJ JHWH HXL H NGP,NA,hif,impv,W HWLK MHRH >L H <DH,NA,>L H <DH,>L H <DH/,to the congregation,0,prep,person,anim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
80989,RWY[,MT,Numbers,17,12,JRY,W JQX >HRN K >CR DBR MCH W JRY >L TWK H QHL W HNH HXL H NGP B <M W JTN >T H QVRT W JKPR <L H <M,NA,qal,wayq,W JRY >L TWK H QHL,NA,>L TWK H QHL,>L TWK/ H QHL/,to the midst of the assembly,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
1972297,RWY[,4Q27,Numbers,17,12,JRWY,W JQX >HRWN K >CR DBR MWCH W JRWY >L TWK H QHL W HNH HXL H NGP B <M W JTN >T H QVWRT W JKPR <L H <M,1 111 11111 1 111 111 1111 1 1000 00 000 0 000 1 111 111 1 111 1 11 1 111 11 1 11111 1 1111 11 1 11,qal,wayq,[W J]RWY >L TWK H QHL,NA,>L TWK H QHL,>L TWK/ H QHL/,to the midst of the assembly,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,[W JQX >HRWN K >CR DBR MWCH W J]RWY >L TWK H QHL [W HNH HXL H NGP B <M W JTN >T H QVWRT W JKPR <L H <M],NA,Numbers_4Q27,prepositional
81047,CWB[,MT,Numbers,17,15,JCB,W JCB >HRN >L MCH >L PTX >HL MW<D W H MGPH N<YRH,NA,qal,wayq,W JCB >HRN >L MCH >L PTX >HL MW<D,>HRN,>L MCH,>L MCH=/,to Moses,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81193,BW>[,MT,Numbers,17,23,JB>,W JHJ M MXRT W JB> MCH >L >HL H <DWT W HNH PRX MVH >HRN L BJT LWJ W JY> PRX W JYY YJY W JGML CQDJM,NA,qal,wayq,W JB> MCH >L >HL H <DWT,MCH,>L >HL H <DWT,>L >HL/ H <DWT/,in the tent of the testimony,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81217,JY>[,MT,Numbers,17,24,JY>,W JY> MCH >T KL H MVT M L PNJ JHWH >L KL BNJ JFR>L W JR>W W JQXW >JC MVHW,NA,hif,wayq,W JY> MCH >T KL H MVT M L PNJ JHWH >L KL BNJ JFR>L,MCH,>L KL BNJ JFR>L,>L KL/ BN/ JFR>L/,to all the sons of Israel,0,prep,gens,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81242,CWB[,MT,Numbers,17,25,HCB,W J>MR JHWH >L MCH HCB >T MVH >HRN L PNJ H <DWT L MCMRT L >WT L BNJ MRJ W TKL TLWNTM M <LJ W L> JMTW,NA,hif,impv,HCB >T MVH >HRN L PNJ H <DWT L MCMRT L >WT L BNJ MRJ,NA,L PNJ H <DWT,L PNH/ H <DWT/,before / in front of the testimony,0,prep,place,inanim,det,subs,simple,factive,goal,L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81371,QRB[,MT,Numbers,18,3,JQRBW,W CMRW MCMRTK W MCMRT KL H >HL >K >L KLJ H QDC W >L H MZBX L> JQRBW W L> JMTW GM HM GM >TM,NA,qal,impf,>K >L KLJ H QDC W >L H MZBX L> JQRBW,NA,>L KLJ H QDC,>K >L KLJ/ H QDC/,to the vessels of the sanctuary,0,prep,object,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81371,QRB[,MT,Numbers,18,3,JQRBW,W CMRW MCMRTK W MCMRT KL H >HL >K >L KLJ H QDC W >L H MZBX L> JQRBW W L> JMTW GM HM GM >TM,NA,qal,impf,>K >L KLJ H QDC W >L H MZBX L> JQRBW,NA,>L H MZBX,>L H MZBX/,to the altar,0,prep,object,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81396,QRB[,MT,Numbers,18,4,JQRB,W NLWW <LJK W CMRW >T MCMRT >HL MW<D L KL <BDT H >HL W ZR L> JQRB >LJKM,NA,qal,impf,W ZR L> JQRB >LJKM,ZR,>LJKM,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81596,BW>[,MT,Numbers,18,13,JBJ>W,BKWRJ KL >CR B >RYM >CR JBJ>W L JHWH LK JHJH KL VHWR B BJTK J>KLNW,NA,hif,impf,>CR JBJ>W L JHWH,NA,L JHWH,L JHWH/,to YHWH,0,prep,person,anim,det,nmpr,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81619,QRB[,MT,Numbers,18,15,JQRJBW,KL PVR RXM L KL BFR >CR JQRJBW L JHWH B >DM W B BHMH JHJH LK >K PDH TPDH >T BKWR H >DM W >T BKWR H BHMH H VM>H TPDH,NA,hif,impf,>CR JQRJBW L JHWH B >DM W B BHMH,NA,L JHWH,L JHWH/,to YHWH,0,prep,person,anim,det,nmpr,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
81789,QRB[,MT,Numbers,18,22,JQRBW,W L> JQRBW <WD BNJ JFR>L >L >HL MW<D L F>T XV> L MWT,NA,qal,impf,W L> JQRBW <WD BNJ JFR>L >L >HL MW<D,BNJ JFR>L,>L >HL MW<D,>L >HL/ MW<D/,to the tent of meeting,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82042,<LH[,MT,Numbers,19,2,<LH,Z>T XQT H TWRH >CR YWH JHWH L >MR DBR >L BNJ JFR>L W JQXW >LJK PRH >DMH TMJMH >CR >JN BH MWM >CR L> <LH <LJH <L,NA,qal,perf,>CR L> <LH <LJH <L,<L,<LJH,<L,upon it/her,0,prep,other,anim,det,prsf,simple,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
1972604,<LH[,4Q27,Numbers,19,2,<LH,ZW>T XWQT H TWRH >CR YWH JHWH L >MWR DBR >L BNJ JFR>L W JQXW >LJKH PRH >DWMH TMJMH >CR >JN BH MWM >CR LW> <LH <LJH <WL,0100 0000 1 1111 111 111 0000 0 0000 000 00 000 00000 0 0000 00000 000 11111 11111 111 111 00 000 000 000 000 0000 000,qal,perf,>CR LW> <LH <LJH <WL,<WL,<LJH,<L,upon it/her,0,prep,other,anim,det,prsf,simple,factive,goal,<L,NA,NA,NA,NA,NA,NA,Z[W]>T XWQT [H TWRH >CR YWH] JHWH L >MWR DBR >L BNJ JFR>L W JQXW >LJKH PRH [>DWMH TMJMH >CR >JN] BH MWM >CR LW> <LH <LJH <WL,NA,Numbers_4Q27,prepositional
82053,JY>[,MT,Numbers,19,3,HWYJ>,W NTTM >TH >L >L<ZR H KHN W HWYJ> >TH >L M XWY L MXNH W CXV >TH L PNJW,NA,hif,perf,W HWYJ> >TH >L M XWY L MXNH,NA,>L M XWY L MXNH,>L MN XWY/ L H MXNH/,to outside of the camp,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82135,BW>[,MT,Numbers,19,7,JBW>,W KBS BGDJW H KHN W RXY BFRW B MJM W >XR JBW> >L H MXNH W VM> H KHN <D H <RB,NA,qal,impf,W >XR JBW> >L H MXNH,NA,>L H MXNH,>L H MXNH/,into the camp,0,prep,place,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82319,BW>[,MT,Numbers,19,14,B>,Z>T H TWRH >DM KJ JMWT B >HL KL H B> >L H >HL W KL >CR B >HL JVM> CB<T JMJM,NA,qal,ptca,H B> >L H >HL,NA,>L H >HL,>L H >HL/,into the tent,0,prep,place,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82539,BW>[,MT,Numbers,20,1,JB>W,W JB>W BNJ JFR>L KL H <DH MDBR YN B XDC H R>CWN W JCB H <M B QDC W TMT CM MRJM W TQBR CM,NA,qal,wayq,W JB>W BNJ JFR>L KL H <DH MDBR YN B XDC H R>CWN,BNJ JFR>L KL H <DH,MDBR YN,MDBR/ YN=/,to the wilderness of Zin,0,vc,place,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
82600,BW>[,MT,Numbers,20,4,HB>TM,W LMH HB>TM >T QHL JHWH >L H MDBR H ZH L MWT CM >NXNW W B<JRNW,NA,hif,perf,W LMH HB>TM >T QHL JHWH >L H MDBR H ZH,NA,>L H MDBR H ZH,>L H MDBR/ H ZH,into this wilderness,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82621,BW>[,MT,Numbers,20,5,HBJ>,W LMH H<LJTNW M MYRJM L HBJ> >TNW >L H MQWM H R< H ZH L> MQWM ZR< W T>NH W GPN W RMWN W MJM >JN L CTWT,NA,hif,infc,L HBJ> >TNW >L H MQWM H R< H ZH,NA,>L H MQWM H R< H ZH,>L H MQWM/ H R</ H ZH,to this evil place,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82645,BW>[,MT,Numbers,20,6,JB>,W JB> MCH W >HRN M PNJ H QHL >L PTX >HL MW<D W JPLW <L PNJHM W JR> KBWD JHWH >LJHM,NA,qal,wayq,W JB> MCH W >HRN M PNJ H QHL >L PTX >HL MW<D,MCH W >HRN,>L PTX >HL MW<D,>L PTX/ >HL/ MW<D/,to the entrance of the tent of meeting,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82725,QHL[,MT,Numbers,20,10,JQHLW,W JQHLW MCH W >HRN >T H QHL >L PNJ H SL< W J>MR LHM CM<W N> H MRJM H MN H SL< H ZH NWYJ> LKM MJM,NA,hif,wayq,W JQHLW MCH W >HRN >T H QHL >L PNJ H SL<,MCH W >HRN,>L PNJ H SL<,>L PNH/ H SL</,before / in front of the rock,0,prep,place,inanim,det,subs,complex,factive,goal,>L PNH/,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82795,BW>[,MT,Numbers,20,12,TBJ>W,W J>MR JHWH >L MCH W >L >HRN J<N L> H>MNTM BJ L HQDJCNJ L <JNJ BNJ JFR>L LKN L> TBJ>W >T H QHL H ZH >L H >RY >CR NTTJ LHM,NA,hif,impf,LKN L> TBJ>W >T H QHL H ZH >L H >RY,NA,>L H >RY,>L H >RY/,to the land,0,prep,place,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
82841,JRD[,MT,Numbers,20,15,JRDW,W JRDW >BTJNW MYRJMH W NCB B MYRJM JMJM RBJM W JR<W LNW MYRJM W L >BTJNW,NA,qal,wayq,W JRDW >BTJNW MYRJMH,>BTJNW,MYRJMH,MYRJM/,to Egypt,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
82982,BW>[,MT,Numbers,20,22,JB>W,W JS<W M QDC W JB>W BNJ JFR>L KL H <DH HR H HR,NA,qal,wayq,W JB>W BNJ JFR>L KL H <DH HR H HR,BNJ JFR>L KL H <DH,HR H HR,HR=/ H HR/,to Mount Hor,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
83015,BW>[,MT,Numbers,20,24,JB>,J>SP >HRN >L <MJW KJ L> JB> >L H >RY >CR NTTJ L BNJ JFR>L <L >CR MRJTM >T PJ L MJ MRJBH,NA,qal,impf,KJ L> JB> >L H >RY,NA,>L H >RY,>L H >RY/,to the land,0,prep,place,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
83040,<LH[,MT,Numbers,20,25,H<L,QX >T >HRN W >T >L<ZR BNW W H<L >TM HR H HR,NA,hif,impv,W H<L >TM HR H HR,NA,HR H HR,HR=/ H HR/,to Mount Hor,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
83070,<LH[,MT,Numbers,20,27,J<LW,W J<F MCH K >CR YWH JHWH W J<LW >L HR H HR L <JNJ KL H <DH,NA,qal,wayq,W J<LW >L HR H HR L <JNJ KL H <DH,NA,>L HR H HR,>L HR=/ H HR/,to Mount Hor,0,prep,toponym,inanim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
83136,BW>[,MT,Numbers,21,1,B>,W JCM< H KN<NJ MLK <RD JCB H NGB KJ B> JFR>L DRK H >TRJM W JLXM B JFR>L W JCB MMNW CBJ,NA,qal,perf,KJ B> JFR>L DRK H >TRJM,JFR>L,DRK H >TRJM,DRK/ H >TRJM/,on the way of the Atharim,0,vc,place,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
83271,BW>[,MT,Numbers,21,7,JB>,W JB> H <M >L MCH W J>MRW XV>NW KJ DBRNW B JHWH W BK HTPLL >L JHWH W JSR M <LJNW >T H NXC W JTPLL MCH B<D H <M,NA,qal,wayq,W JB> H <M >L MCH,H <M,>L MCH,>L MCH=/,to Moses,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
83566,JY>[,MT,Numbers,21,23,JY>,W L> NTN SJXN >T JFR>L <BR B GBLW W J>SP SJXN >T KL <MW W JY> L QR>T JFR>L H MDBRH W JB> JHYH W JLXM B JFR>L,NA,qal,wayq,W JY> H MDBRH,NA,H MDBRH,H MDBR/,to the wilderness,1,dir-he,place,inanim,det,subs,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
83573,BW>[,MT,Numbers,21,23,JB>,W L> NTN SJXN >T JFR>L <BR B GBLW W J>SP SJXN >T KL <MW W JY> L QR>T JFR>L H MDBRH W JB> JHYH W JLXM B JFR>L,NA,qal,wayq,W JB> JHYH,NA,JHYH,JHYH/,to Jahaz,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
83739,JY>[,MT,Numbers,21,33,JY>,W JPNW W J<LW DRK H BCN W JY> <WG MLK H BCN L QR>TM HW> W KL <MW L MLXMH >DR<J,NA,qal,wayq,W JY> <WG MLK H BCN HW> W KL <MW L MLXMH >DR<J,<WG MLK H BCN HW> W KL <MW,>DR<J,>DR<J/,to Edrei,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
83968,BW>[,MT,Numbers,22,7,JB>W,W JLKW ZQNJ MW>B W ZQNJ MDJN W QSMJM B JDM W JB>W >L BL<M W JDBRW >LJW DBRJ BLQ,NA,qal,wayq,W JB>W >L BL<M,NA,>L BL<M,>L BL<M/,to Balaam,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
83999,BW>[,MT,Numbers,22,9,JB>,W JB> >LHJM >L BL<M W J>MR MJ H >NCJM H >LH <MK,NA,qal,wayq,W JB> >LHJM >L BL<M,>LHJM,>L BL<M,>L BL<M/,to Balaam,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84076,HLK[,MT,Numbers,22,13,LKW,W JQM BL<M B BQR W J>MR >L FRJ BLQ LKW >L >RYKM KJ M>N JHWH L TTJ L HLK <MKM,NA,qal,impv,LKW >L >RYKM,NA,>L >RYKM,>L >RY/,your land,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
1973464,HLK[,4Q27,Numbers,22,13,LKW,W JQWM BL<M B BWQR W JW>MR >L FRJ BLQ LKW >L >DWNJKMH KJ> M>N JHWH L TTNJ L HLWK <MKMH,0 0110 1111 1 1100 0 11011 11 111 110 000 01 00001000 000 000 0000 0 0000 0 0011 11111,qal,impv,LKW >[L] >DWN[J]KMH,NA,>[L] >DWN[J]KMH,>L >DWN/,to your lord,0,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,W J[QW]M [BL<M B BW]QR W [JW]>[MR >L FRJ BL]Q LKW >[L] >DWN[J]KMH KJ> M>N JHWH L TTNJ L HL[WK <MKMH],NA,Numbers_4Q27,prepositional
84092,BW>[,MT,Numbers,22,14,JB>W,W JQWMW FRJ MW>B W JB>W >L BLQ W J>MRW M>N BL<M HLK <MNW,NA,qal,wayq,W JB>W >L BLQ,NA,>L BLQ,>L BLQ/,to Balak,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84113,BW>[,MT,Numbers,22,16,JB>W,W JB>W >L BL<M W J>MRW LW KH >MR BLQ BN YPWR >L N> TMN< M HLK >LJ,NA,qal,wayq,W JB>W >L BL<M,NA,>L BL<M,>L BL<M/,to Balaam,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84128,HLK[,MT,Numbers,22,16,HLK,W JB>W >L BL<M W J>MRW LW KH >MR BLQ BN YPWR >L N> TMN< M HLK >LJ,NA,qal,infc,M HLK >LJ,NA,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
1973505,BW>[,4Q27,Numbers,22,16,JBW>W,W JBW>W >L BL<M W JW>MRW >LJW KWH >MR BLQ BN YPWR MLK MW>B >L N> TMN< M HLWK >LJ,0 00000 00 0000 1 000000 0000 111 111 111 11 1111 100 1111 10 11 1110 0 0000 000,qal,wayq,W JBW>W >L BL<M,NA,>L BL<M,>L BL<M/,to Balaam,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,W JBW>W >L BL<M [W] JW>MRW >LJW [KWH >MR BLQ BN YPWR M]LK [MW>B >]L [N> TMN]< M HLWK >LJ,NA,Numbers_4Q27,prepositional
1973522,HLK[,4Q27,Numbers,22,16,HLWK,W JBW>W >L BL<M W JW>MRW >LJW KWH >MR BLQ BN YPWR MLK MW>B >L N> TMN< M HLWK >LJ,0 00000 00 0000 1 000000 0000 111 111 111 11 1111 100 1111 10 11 1110 0 0000 000,qal,infc,M HLWK >LJ,NA,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,W JBW>W >L BL<M [W] JW>MRW >LJW [KWH >MR BLQ BN YPWR M]LK [MW>B >]L [N> TMN]< M HLWK >LJ,NA,Numbers_4Q27,prepositional
84198,BW>[,MT,Numbers,22,20,JB>,W JB> >LHJM >L BL<M LJLH W J>MR LW >M L QR> LK B>W H >NCJM QWM LK >TM W >K >T H DBR >CR >DBR >LJK >TW T<FH,NA,qal,wayq,W JB> >LHJM >L BL<M LJLH,>LHJM,>L BL<M,>L BL<M/,to Balaam,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84291,HLK[,MT,Numbers,22,23,TLK,W TR> H >TWN >T ML>K JHWH NYB B DRK W XRBW CLWPH B JDW W TV H >TWN MN H DRK W TLK B FDH W JK BL<M >T H >TWN L HVTH H DRK,NA,qal,wayq,W TLK B FDH,NA,B FDH,B H FDH/,in a field,0,prep,place,inanim,und,subs,simple,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84548,CWB[,MT,Numbers,22,34,>CWBH,W J>MR BL<M >L ML>K JHWH XV>TJ KJ L> JD<TJ KJ >TH NYB L QR>TJ B DRK W <TH >M R< B <JNJK >CWBH LJ,NA,qal,impf,>CWBH LJ,NA,LJ,L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84583,JY>[,MT,Numbers,22,36,JY>,W JCM< BLQ KJ B> BL<M W JY> L QR>TW >L <JR MW>B >CR <L GBWL >RNN >CR B QYH H GBWL,NA,qal,wayq,W JY> >L <JR MW>B,NA,>L <JR MW>B,>L <JR/ MW>B/,to the city of Moab,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84613,HLK[,MT,Numbers,22,37,HLKT,W J>MR BLQ >L BL<M H L> CLX CLXTJ >LJK L QR> LK LMH L> HLKT >LJ H >MNM L> >WKL KBDK,NA,qal,perf,LMH L> HLKT >LJ,NA,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84626,BW>[,MT,Numbers,22,38,B>TJ,W J>MR BL<M >L BLQ HNH B>TJ >LJK <TH H JKWL >WKL DBR M>WMH H DBR >CR JFJM >LHJM B PJ >TW >DBR,NA,qal,perf,HNH B>TJ >LJK,NA,>LJK,>L,to you,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84649,BW>[,MT,Numbers,22,39,JB>W,W JLK BL<M <M BLQ W JB>W QRJT_XYWT,NA,qal,wayq,W JB>W QRJT_XYWT,NA,QRJT_XYWT,QRJT_XYWT/,Kiriath Huzoth,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
84678,<LH[,MT,Numbers,22,41,J<LHW,W JHJ B BQR W JQX BLQ >T BL<M W J<LHW BMWT_B<L W JR> M CM QYH H <M,NA,hif,wayq,W J<LHW BMWT_B<L,NA,BMWT_B<L,BMWT_B<L/,to Bamoth Baal,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
84749,HLK[,MT,Numbers,23,3,JLK,W J>MR BL<M L BLQ HTJYB <L <LTK W >LKH >WLJ JQRH JHWH L QR>TJ W DBR MH JR>NJ W HGDTJ LK W JLK CPJ,NA,qal,wayq,W JLK CPJ,NA,CPJ,CPJ/,to a bare height,0,vc,place,inanim,und,subs,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,non-prepositional
84781,CWB[,MT,Numbers,23,5,CWB,W JFM JHWH DBR B PJ BL<M W J>MR CWB >L BLQ W KH TDBR,NA,qal,impv,CWB >L BLQ,NA,>L BLQ,>L BLQ/,to Balak,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
84788,CWB[,MT,Numbers,23,6,JCB,W JCB >LJW W HNH NYB <L <LTW HW> W KL FRJ MW>B,NA,qal,wayq,W JCB >LJW,NA,>LJW,>L,to him,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,Numbers_MT,prepositional
