,verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb
744,214859,<LH[,MT,Isaiah,8,7,<LH,עָלָה֙ ,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,qal,perf,,,<L KL >PJQJW,עַל־כָּל־אֲפִיקָ֔יו 
745,214864,HLK[,MT,Isaiah,8,7,HLK,הָלַ֖ךְ ,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,qal,perf,,,<L KL GDWTJW,עַל־כָּל־גְּדֹותָֽיו׃ 
746,1897717,<LH[,1Qisaa,Isaiah,8,7,M<LH,מעלה ,W L KN HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW W <LH <L KWL >PJQJW W HLK <L KWL GDWWTJW,hifil,ptca,,,,
747,1897737,<LH[,1Qisaa,Isaiah,8,7,<LH,עלה ,W L KN HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW W <LH <L KWL >PJQJW W HLK <L KWL GDWWTJW,qal,perf,,,,
748,1897742,HLK[,1Qisaa,Isaiah,8,7,HLK,הלך ,W L KN HNH >DWNJ JHWH M<LH <LJHM >T MJ H NHR H H <YWMJM W H RBJM >T MLK >CWR W >T KWL KBWDW W <LH <L KWL >PJQJW W HLK <L KWL GDWWTJW,qal,perf,,,,
749,1898055,HLK[,1Qisaa,Isaiah,9,1,HWLKJM,הולכים ,H <M H HWLKJM B XWCK R>W >WR GDWL JWCBJ B >RY YLMWT >WR NGH <LJHM,qal,ptca,,,,
750,1898259,CWB[,1Qisaa,Isaiah,9,11,CB,שב ,>RM M QDM W PLCTJJM M >XWR W J>KLW >T JFR>L B KWL PH W B KWL ZWWT LW> CB >PW W <WD JDJW NVWJH,qal,perf,,,,
751,1898270,CWB[,1Qisaa,Isaiah,9,12,CB,שב ,W H <M LW> CB <L H MKHW W >T JHWH YB>WT LW> DRCW,qal,perf,,,,
752,1898352,CWB[,1Qisaa,Isaiah,9,16,CB,שב ,<L KN <L BXWRJW LW> JXMWL >DWNJ W >T JTWMJW W >T >LMNWTJW LW> JRXM KJ KWLW XNP W MR< W KWL PH DBR NBLH B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,qal,perf,,,,
753,1898435,CWB[,1Qisaa,Isaiah,9,20,CB,שב ,W J>KL MNCH >T >PRJM W >PRJM >T MNCH JXDW HMH <L JHWDH W B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,qal,perf,,,,
754,215292,CLX[,MT,Isaiah,9,7,CLX,שָׁלַ֥ח ,DBR CLX >DNJ B J<QB W NPL B JFR>L,qal,perf,>DNJ,אֲדֹנָ֖י ,B J<QB,בְּיַעֲקֹ֑ב 
755,215297,NPL[,MT,Isaiah,9,7,NPL,נָפַ֖ל ,DBR CLX >DNJ B J<QB W NPL B JFR>L,qal,perf,,,B JFR>L,בְּיִשְׂרָאֵֽל׃ 
756,1898190,CLX[,1Qisaa,Isaiah,9,7,CLX,שלח ,DBR CLX JHWH B J<QWB W NPL B JFR>L,qal,perf,,,,
757,1898195,NPL[,1Qisaa,Isaiah,9,7,NPL,נפל ,DBR CLX JHWH B J<QWB W NPL B JFR>L,qal,perf,,,,
