verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,comments
1991839,HLK[,4Q41,Deuteronomy,5,33,TLKW,B KL H DRK >CR YWH JHWH >LWHJKM >TKM TLKW LM<N TXJWN W VWB LKM W H>RKTM JMJM B >RY >CR TJRCWN,0 00 0 000 000 000 0000  0000000 0000 0000 0000 00000 0 000 000 0 000000 0000 0 000 000 000000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
1988203,HLK[,4Q37,Deuteronomy,5,33,TLKWN,B KWL H DRK >CR YWH JHWH >LWHJKM >TKM TLKWN LM<N TXJWN W VWB LKM W H>RKTM JMJM B >RY >CR TJRCWN,0 000 0 000 000 000 0000 0000000 0000 00000 0000 00000 0 000 000 0 000000 0000 0 000 000 000000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2071207,HLK[,4Q151,Deuteronomy,5,33,TLKW,TLKW LM<N TXJWN W VWB LKM W H>RKTM JMJM B >RY >CR TJRCWN,0000 0000 00000 0 000 000 0 000000 0000 0 000 000 000000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2069452,HLK[,4Q140,Deuteronomy,5,33,TLKW,H DRK >CR YWH JHWH >LWHJKMH >TKMH TLKW W LM<N TXJW W VWB LKMH W H>RKTMH JMJN B >RY >C R TWRJCWN,0 000 000 000 0000 00000000 00000 0000 0 0000 0000 0 000 0000 0 0000000 0000 0 000 00 0 0000000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2066764,HLK[,4Q135,Deuteronomy,5,33,TLKWN,B KWL H DRK >CR YWH JHWH >LHJKM TLKWN W LM<N TXJWN W VWB LKM W H>RKTM JMJM B >RY >CR TJRCWN,0 000 0 000 000 000 0000 000000 00000 0 0000 00000 0 000 000 0 000000 0000 0 000 000 000000,qal,impf,None,None,,,,,,,,,,,,,,,,,,,
2089340,BW>[,Xq2,Deuteronomy,6,1,B>JM,Z>T H MYWH W H XQJM W H M CPVJM >CR YWH JHWH >LHJKM L LMD >TKM L <FWT B >RY >CR >TM B>JM CMH L RCTH,000 0 0000 0 0 0000 0 0 0 00000 000 000 0000 000000 0 000 0000 0 0000 0 000 000 000 0000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
96987,<BR[,MT,Deuteronomy,6,1,<BRJM,W Z>T H MYWH H XQJM W H MCPVJM >CR YWH JHWH >LHJKM L LMD >TKM L <FWT B >RY >CR >TM <BRJM CMH L RCTH,,qal,ptca,>CR >TM <BRJM CMH,>TM,CMH,CM,,1,dir-he,,,det,,simple,,,,,,,,,
2076910,BW>[,8Q3,Deuteronomy,6,1,B>JM,W Z>T H MYW> W XQJM >CR YWH JHWH >LHJKM L LMD >TKM L <FWT B >RY >CR >TM B>JM CMH,0 000 0 0000 0 0000 000 000 0000 000000 0 000 0000 0 0000 0 000 000 000 0000 000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
1988239,<BR[,4Q37,Deuteronomy,6,1,<WBRJM,W Z>T H MYWH H XWQJM W H MCPVJM >CR YWH JHWH >LWHJKM L LMD >TKM L <FWT B >RY >CR >TM <WBRJM CMH L RCTH,0 000 0 0000 0 00000 0 0 000000 000 000 0000 0000000 0 000 0000 0 0000 0 000 000 000 000000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
2071243,<BR[,4Q151,Deuteronomy,6,1,<BRJM,W Z>T H MYWH H XQJM W H MCPVJM >CR YWH JHWH >LHJKM L LMD >TKM L <FWT B >RY >CR >TM <BRJM CMH L RCTH,0 000 0 0000 0 0000 0 0 000000 000 000 0000 000000 0 000 0000 0 0000 0 000 000 000 00000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
2069491,BW>[,4Q140,Deuteronomy,6,1,B>JM,ZW>T H MYWH H XWQJM W H MCPVJM > CR YWH JHWH >LWHJKMH L LMD >TKMH L <FWT KN B >RY >CR >TMH B>JM CMH L RCTH,0000 0 0000 0 00000 0 0 000000 0 00 000 0000 00000000 0 000 00000 0 0000 00 0 000 000 0000 0000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
2066802,<BR[,4Q135,Deuteronomy,6,1,<BRJM,W Z>T H MYWH W H XWQJM W H MCPVJM >CR YWH JHWH >LHJKM >TKM L LMD L <FWT B >RY >CR >TM <BRJM CMH L RCTH,0 000 0 0000 0 0 00000 0 0 000000 000 000 0000 000000 0000 0 000 0 0000 0 000 000 000 00000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
2064809,BW>[,4Q129,Deuteronomy,6,1,B>JM,L <FWT B >RY >CR >TMH B>JM CMH L RCTH,0 0000 0 000 000 0000 0000 000 0 0000,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
2089455,HLK[,Xq2,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 0000 0 0000 0 0 0000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2102705,HLK[,Xhev/se5,Deuteronomy,6,7,LKT,W CNNT L BNK W DBRT BM B CBTK B BJTK W B LKT B DRK W B CKBK W B QWMK,0 0000 0 000 0 0000 00 0 0000 0 0000 0 0 000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2091560,HLK[,Mur4,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 0000 0 0000 0 0 0000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
97093,HLK[,MT,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK W B QWMK,,qal,infc,W B LKTK B DRK,,B DRK,B H DRK/,,0,prep,,,det,subs,simple,,B,,,,,,,
2076806,HLK[,8Q3,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 0000 0 0000 0 0 0000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
1992745,HLK[,4Q43,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 0000 0 0000 0 0 0000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2071618,HLK[,4Q152,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK,0 00000 0 0000 0 0000 00 0 0000 0 0000 0 0 0000 0 000 0 0 0000 1 1 1,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2071353,HLK[,4Q151,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJTK W B LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 0000 0 0000 0 0 0000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2070064,HLK[,4Q142,Deuteronomy,6,7,KTKH,W CNNTMH L BNJKH W DBRTH BMH B CBTKH B BJT W B L KTKH B DRK W B CKBKH W B QWMKH,1 0 000000 0 00000 0 00000 000 0 00000 0 000 0 0 0 0000 0 000 0 0 00000 0 0 00000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2067501,HLK[,4Q136,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBT K B BJTK W B LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 000 0 0 0000 0 0 0000 0 000 0 0 0000 0 0 0000 1 1,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
2065482,HLK[,4Q130,Deuteronomy,6,7,LKTK,W CNNTM L BNJK W DBRT BM B CBTK B BJT W BW LKTK B DRK W B CKBK W B QWMK,0 00000 0 0000 0 0000 00 0 0000 0 000 0 00 0000 0 000 0 0 0000 0 0 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
97126,BW>[,MT,Deuteronomy,6,10,JBJ>K,W HJH KJ JBJ>K JHWH >LHJK >L H >RY >CR NCB< L >BTJK L >BRHM L JYXQ W L J<QB L TT LK <RJM GDLT W VBT >CR L> BNJT,,hif,impf,KJ JBJ>K JHWH >LHJK >L H >RY <RJM GDLT W VBT W BTJM W BRT XYWBJM KRMJM W ZJTJM,JHWH >LHJK,>L H >RY <RJM GDLT W VBT W BTJM W BRT XYWBJM KRMJM W ZJTJM,>L H >RY/ <JR/ GDWL/ W VWB/ W BJT/ W BWR/ XYB[ KRM/ W ZJT/,,0,prep,,,det,subs,complex,,>L,,,,,,,
97184,JY>[,MT,Deuteronomy,6,12,HWYJ>K,HCMR LK PN TCKX >T JHWH >CR HWYJ>K M >RY MYRJM M BJT <BDJM,,hif,perf,>CR HWYJ>K M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,,0,prep + prep,topo,inanim,det,subs,complex,,MN,MN,,,,,,
97203,HLK[,MT,Deuteronomy,6,14,TLKWN,L> TLKWN >XRJ >LHJM >XRJM M >LHJ H <MJM >CR SBJBWTJKM,,qal,impf,L> TLKWN >XRJ >LHJM >XRJM M >LHJ H <MJM,,>XRJ >LHJM >XRJM M >LHJ H <MJM,>XR/ >LHJM/ >XR=/ MN >LHJM/ H <M/,,0,prep,,,det,subs,complex,,MN,,,,,,,
97270,BW>[,MT,Deuteronomy,6,18,B>T,W <FJT H JCR W H VWB B <JNJ JHWH LM<N JJVB LK W B>T W JRCT >T H >RY H VBH >CR NCB< JHWH L >BTJK,,qal,perf,W B>T,,no complement,no complement,,,,,,,,,,,,,,,,,
97325,JY>[,MT,Deuteronomy,6,21,JWYJ>NW,W >MRT L BNK <BDJM HJJNW L PR<H B MYRJM W JWYJ>NW JHWH M MYRJM B JD XZQH,,hif,wayq,W JWYJ>NW JHWH M MYRJM B JD XZQH,JHWH,M MYRJM,MN MYRJM/,,0,prep,topo,inanim,det,nmpr,simple,,MN,,,,,,,
97353,JY>[,MT,Deuteronomy,6,23,HWYJ>,W >WTNW HWYJ> M CM LM<N HBJ> >TNW L TT LNW >T H >RY >CR NCB< L >BTJNW,,hif,perf,W >WTNW HWYJ> M CM,,M CM,MN CM,,0,prep,,,det,,simple,,MN,,,,,,,
97357,BW>[,MT,Deuteronomy,6,23,HBJ>,W >WTNW HWYJ> M CM LM<N HBJ> >TNW L TT LNW >T H >RY >CR NCB< L >BTJNW,,hif,infc,LM<N HBJ> >TNW,,no complement,no complement,,,,,,,,,,,,,,,,,
97420,BW>[,MT,Deuteronomy,7,1,JBJ>K,KJ JBJ>K JHWH >LHJK >L H >RY >CR >TH B> CMH L RCTH W NCL GWJM RBJM M PNJK H XTJ W H GRGCJ W H >MRJ W H KN<NJ W H PRZJ W H XWJ W H JBWSJ CB<H GWJM RBJM W <YWMJM MMK,,hif,impf,KJ JBJ>K JHWH >LHJK >L H >RY,JHWH >LHJK,>L H >RY,>L H >RY/,,0,prep,,,det,subs,simple,,>L,,,,,,,
97428,BW>[,MT,Deuteronomy,7,1,B>,KJ JBJ>K JHWH >LHJK >L H >RY >CR >TH B> CMH L RCTH W NCL GWJM RBJM M PNJK H XTJ W H GRGCJ W H >MRJ W H KN<NJ W H PRZJ W H XWJ W H JBWSJ CB<H GWJM RBJM W <YWMJM MMK,,qal,ptca,>CR >TH B> CMH,>TH,CMH,CM,,1,dir-he,,,det,,simple,,,,,,,,,
97498,SWR[,MT,Deuteronomy,7,4,JSJR,KJ JSJR >T BNK M >XRJ W <BDW >LHJM >XRJM W XRH >P JHWH BKM W HCMJDK MHR,,hif,impf,KJ JSJR >T BNK M >XRJ,,M >XRJ,MN >XR/,,0,prep,,,det,subs,simple,,MN,,,,,,,
97514,MHR[,MT,Deuteronomy,7,4,MHR,KJ JSJR >T BNK M >XRJ W <BDW >LHJM >XRJM W XRH >P JHWH BKM W HCMJDK MHR,,piel,infa,W HCMJDK MHR,,no complement,no complement,,,,,,,,,,,,,,,,,
1993032,SWR[,4Q45,Deuteronomy,7,4,JSJR,KJ JSJR >T BNK M >XRJ W <BD >LHJM >XRJM W XRH >P JHWH BKM W HCMJDK MHR,00 0000 00 000 0 0000 0 000 00000 00000 0 000 00 0000 000 0 000000 000,hif,impf,KJ JSJR >T BNK M >XRJ,,M >XRJ,,,0,,,,,,,,M,,,,,,,
1979597,SWR[,4Q30,Deuteronomy,7,4,JSJR,KJ JSJR >T BNK M >XRJ W <BDW >LHJM >XRJM W XRH >P JHWH >LHJKM BKM W HCMJDK MHR,00 0000 00 000 0 0000 0 0000 00000 00000 0 000 00 0000 000000 000 0 000000 000,hif,impf,None,None,,,,,,,,,,,,,,,,,,,
1979614,MHR[,4Q30,Deuteronomy,7,4,MHR,KJ JSJR >T BNK M >XRJ W <BDW >LHJM >XRJM W XRH >P JHWH >LHJKM BKM W HCMJDK MHR,00 0000 00 000 0 0000 0 0000 00000 00000 0 000 00 0000 000000 000 0 000000 000,piel,infa,None,None,,,,,,,,,,,,,,,,,,,
97596,JY>[,MT,Deuteronomy,7,8,HWYJ>,KJ M >HBT JHWH >TKM W M CMRW >T H CB<H >CR NCB< L >BTJKM HWYJ> JHWH >TKM B JD XZQH W JPDK M BJT <BDJM M JD PR<H MLK MYRJM,,hif,perf,KJ HWYJ> JHWH >TKM B JD XZQH,JHWH,no complement,no complement,,,,,,,,,,,,,,,,,
97754,SWR[,MT,Deuteronomy,7,15,HSJR,W HSJR JHWH MMK KL XLJ W KL MDWJ MYRJM H R<JM >CR JD<T L> JFJMM BK W NTNM B KL FN>JK,,hif,perf,W HSJR JHWH MMK KL XLJ,JHWH,MMK,MN,,0,prep,,,det,,simple,,MN,,,,,,,
2072030,SWR[,5Q1,Deuteronomy,7,15,HSJR,W HSJR JHWH MMK KL XLJ W KL MDWJ MYRJM H R<JM >CR R>JTH W >CR JD<T L> JFJMM BK W NTNM B KL FN>JK,0 0000 0000 000 00 000 0 00 0000 00000 0 0000 000 00000 0 000 0000 00 00000 00 0 0000 0 00 00000,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
1982559,SWR[,4Q32,Deuteronomy,7,15,HSJR,W HSJR JHWH MMK KL XLJ W KL MDWJ MYRJM H R<JM >CR JD<T L> JFJMM BK W NTNM B KL FN>JK,0 0000 0000 000 00 000 0 00 0000 00000 0 0000 000 0000 00 00000 00 0 0000 0 00 00000,hif,perf,W HSJR JHWH MMK KL XLJ,JHWH,MMK,,,0,,,,,,,,MMK,,,,,,,
97853,JY>[,MT,Deuteronomy,7,19,HWY>K,H MST H GDLT >CR R>W <JNJK W H >TT W H MPTJM W H JD H XZQH W H ZR< H NVWJH >CR HWY>K JHWH >LHJK KN J<FH JHWH >LHJK L KL H <MJM >CR >TH JR> M PNJHM,,hif,perf,>CR HWY>K JHWH >LHJK,JHWH >LHJK,no complement,no complement,,,,,,,,,,,,,,,,,
2072137,JY>[,5Q1,Deuteronomy,7,19,HWY>K,H MST H GDLT H JWM >CR R>W <JNJK H < W H MPTJM W H JD H XZQH W H ZR< H NVWJH >CR HWY>K JHWH >LHJK KN J<FH JHWH >LHJK L KL H <MJM >CR >TH JR> M PNJHM,0 000 0 0000 0 000 000 000 00000 0 0 0 0 00000 0 0 00 0 0000 0 0 000 0 00000 000 00000 0000 00000 00 0000 0000 00000 0 00 0 0000 000 000 000 0 00000,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
1993213,JY>[,4Q45,Deuteronomy,7,19,HWYJ>K,H MST H GDLT >CR R>W <JNJK H >WTWT W H MWPTJM W H JD H XZQH W H ZRW< H NVWJH >CR HWYJ>K JHWH >LHJK KN J<FH JHWH >LHJK L KL H <MJM >CR >TH JR> M PNJHM,0 000 0 0000 000 000 00000 0 00000 0 0 000000 0 0 00 0 0000 0 0 0000 0 00000 000 000000 0000 00000 00 0000 0000 00000 0 00 0 0000 000 000 000 0 00000,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
97916,MHR[,MT,Deuteronomy,7,22,MHR,W NCL JHWH >LHJK >T H GWJM H >L M PNJK M<V M<V L> TWKL KLTM MHR PN TRBH <LJK XJT H FDH,,piel,infa,KLTM MHR,,no complement,no complement,,,,,,,,,,,,,,,,,
1991029,MHR[,4Q40,Deuteronomy,7,22,MHR,W NCL JHWH >LHJK >T H GWJM H >L M PNJK M<V M<V LW> TWKL L KLWTMH MHR PN TRBH <LJK XJT,0 000 0000 00000 00 0 0000 0 00 0 0000 000 000 000 0000 0 000000 000 00 0000 0000 000,piel,infa,None,None,,,,,,,,,,,,,,,,,,,
1983076,MHR[,4Q33,Deuteronomy,7,22,MHR,W NCL JHWH >LHJK >T H GWJM H >LH M PNJK M<V M<V L> TWKL KLTM MHR PN TRBH <LJK XJT H FDH,1 0 000 0000 00000 00 0 0000 0 000 0 0000 000 000 00 0000 0000 000 00 0000 0000 000 0 000,piel,infa,None,None,,,,,,,,,,,,,,,,,,,
97981,BW>[,MT,Deuteronomy,7,26,TBJ>,W L> TBJ> TW<BH >L BJTK W HJJT XRM KMHW CQY TCQYNW W T<B TT<BNW KJ XRM HW>,,hif,impf,W L> TBJ> TW<BH >L BJTK,,>L BJTK,>L BJT/,,0,prep,,,det,subs,simple,,>L,,,,,,,
1982684,BW>[,4Q32,Deuteronomy,7,26,TBJ>,W L> TBJ> TW<BH >L BJTK W HJJT XRM KMHW CQY TCQYNW W T<B TT<BNW KJ XRM HW>,0 00 0000 00000 00 0000 0 0000 000 0000 000 000000 0 000 000000 00 000 000,hif,impf,W L> TBJ> TW<BH >L BJTK,,>L BJTK,,,0,,,,,,,,>L,,,,,,,
98013,BW>[,MT,Deuteronomy,8,1,B>TM,KL H MYWH >CR >NKJ MYWK H JWM TCMRWN L <FWT LM<N TXJWN W RBJTM W B>TM W JRCTM >T H >RY >CR NCB< JHWH L >BTJKM,,qal,perf,W B>TM,,no complement,no complement,,,,,,,,,,,,,,,,,
98031,HLK[,MT,Deuteronomy,8,2,HLJKK,W ZKRT >T KL H DRK >CR HLJKK JHWH >LHJK ZH >RB<JM CNH B MDBR LM<N <NTK L NSTK L D<T >T >CR B LBBK H TCMR MYWTW >M L>,,hif,perf,>CR HLJKK JHWH >LHJK ZH >RB<JM CNH B MDBR,JHWH >LHJK,no complement,no complement,,,,,,,,,,,,,,,,,
1982736,HLK[,4Q32,Deuteronomy,8,2,HLJKK,W ZKRT >T KL H DRK >CR HLJKK JHWH >LHJK ZH >RB<JM CNH B MDBR LM<N <NTK L NSTK L D<T >T >CR B LBBK H TCMR MYWTW >M L>,0 0000 00 00 0 000 000 00000 0000 00000 00 000000 000 0 0000 0000 0000 0 0000 0 000 00 000 0 0000 0 0000 00000 00 00,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
1979633,HLK[,4Q30,Deuteronomy,8,2,HWLJKK,W ZKRT >T KL H DRK >CR HWLJKK JHWH >LHJK ZH >RB<JM CNH B MDBR LM<N <NTK NSWTK W L D<T >T >CR B LBBK H TCMR MYWTJW >M L>,0 0000 00 00 0 000 000 000000 0000 00000 00 000000 000 0 0000 0000 0000 00000 0 0 000 00 000 0 0000 0 0000 000000 00 00,hif,perf,None,None,,,,,,,,,,,,,,,,,,,
98125,HLK[,MT,Deuteronomy,8,6,LKT,W CMRT >T MYWT JHWH >LHJK L LKT B DRKJW W L JR>H >TW,,qal,infc,L LKT B DRKJW,,B DRKJW,B DRK/,,0,prep,,,det,subs,simple,,B,,,,,,,
2072261,HLK[,5Q1,Deuteronomy,8,6,LKT,W CMRT >T MYWT JHWH >LHJK L LKT B DRKJW W L JR>H >TW,0 0000 00 0000 0000 00000 0 000 0 00000 0 0 0000 000,qal,infc,L LKT B DRKJW,,B DRKJW,,,0,,,,,,,,B,,,,,,,
1991057,HLK[,4Q41,Deuteronomy,8,6,LKT,W CMRTH >T MYWT JHWH >LWHJK L LKT B DRKJW W L >HBH >WTW,0 00000 00 0000 0000 000000 0 000 0 00000 0 0 0000 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
1988310,HLK[,4Q37,Deuteronomy,8,6,LKT,W CMRTH >T MYWWT JHWH >LWHJKH L LKT B KWL DRKJW W L JR>H >WTW,0 00000 00 00000 0000 0000000 0 000 0 000 00000 0 0 0000 0000,qal,infc,None,None,,,,,,,,,,,,,,,,,,,
1983243,HLK[,4Q33,Deuteronomy,8,6,LKT,W CMRT >T MYWT JHWH >LHJK L LKT B DRKJW W L JR>H >TW,0 0000 00 0000 0000 00000 0 000 0 00000 0 0 0000 000,qal,infc,L LKT B DRKJW,,B DRKJW,,,0,,,,,,,,B,,,,,,,
1982833,HLK[,4Q32,Deuteronomy,8,6,LKT,W CMRT >T MYWT JHWH >LHJK L LKT B DRKJW W L JR>H >TW,0 0000 00 0000 0000 00000 0 000 0 00000 0 0 0000 000,qal,infc,L LKT B DRKJW,,B DRKJW,,,0,,,,,,,,B,,,,,,,
98135,BW>[,MT,Deuteronomy,8,7,MBJ>K,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,,hif,ptca,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT,JHWH >LHJK,>L >RY VWBH >RY NXLJ MJM <JNT W THMT,>L >RY/ VWB/ >RY/ NXL/ MJM/ <JN/ W THWM/,,0,prep,,,det,subs,complex,,>L,,,,,,,
98145,JY>[,MT,Deuteronomy,8,7,JY>JM,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,,qal,ptca,JY>JM B BQ<H W B HR,,B BQ<H W B HR,B H BQ<H/ W B H HR/,,0,prep + prep,,,det,subs,complex,,B,B,,,,,,
2072272,BW>[,5Q1,Deuteronomy,8,7,MBJ>K,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,00 0000 00000 00000 00 000 0000 000 0000 000 0000 0 0000 00000 0 0000 0 0 00,hif,ptca,None,None,,,,,,,,,,,,,,,,,,,
2072282,JY>[,5Q1,Deuteronomy,8,7,JY>JM,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,00 0000 00000 00000 00 000 0000 000 0000 000 0000 0 0000 00000 0 0000 0 0 00,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
1991068,BW>[,4Q41,Deuteronomy,8,7,MBJ>K,KJ JHWH >LWHJK MBJ>K >L >RY VWBH W RXBH >RY NXLJ MJM <JNWT W THWMWT JY>JM B BQ<H W B HR,00 0000 000000 00000 00 000 0000 0 0000 000 0000 000 00000 0 000000 00000 0 0000 0 0 00,hif,ptca,None,None,,,,,,,,,,,,,,,,,,,
1991080,JY>[,4Q41,Deuteronomy,8,7,JY>JM,KJ JHWH >LWHJK MBJ>K >L >RY VWBH W RXBH >RY NXLJ MJM <JNWT W THWMWT JY>JM B BQ<H W B HR,00 0000 000000 00000 00 000 0000 0 0000 000 0000 000 00000 0 000000 00000 0 0000 0 0 00,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
1988322,BW>[,4Q37,Deuteronomy,8,7,MBJ>KH,KJ JHWH >LWHJKH MBJ>KH >L >RY VWBH W RXBH >RY NXLJ MJM <JNWT W THWMWT JWY>JM B BQ<H W B HR,00 0000 0000000 000000 00 000 0000 0 0000 000 0000 000 00000 0 000000 000000 0 0000 0 0 00,hif,ptca,None,None,,,,,,,,,,,,,,,,,,,
1988334,JY>[,4Q37,Deuteronomy,8,7,JWY>JM,KJ JHWH >LWHJKH MBJ>KH >L >RY VWBH W RXBH >RY NXLJ MJM <JNWT W THWMWT JWY>JM B BQ<H W B HR,00 0000 0000000 000000 00 000 0000 0 0000 000 0000 000 00000 0 000000 000000 0 0000 0 0 00,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
1983254,BW>[,4Q33,Deuteronomy,8,7,MBJ>K,KJ JHWH >LHJK MBJ>K >L >RY VWBH W RXBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,00 0000 00000 00000 00 000 0000 0 0000 000 0000 000 0000 0 0000 00000 0 0000 0 0 00,hif,ptca,None,None,,,,,,,,,,,,,,,,,,,
1983266,JY>[,4Q33,Deuteronomy,8,7,JY>JM,KJ JHWH >LHJK MBJ>K >L >RY VWBH W RXBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,00 0000 00000 00000 00 000 0000 0 0000 000 0000 000 0000 0 0000 00000 0 0000 0 0 00,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
1982844,BW>[,4Q32,Deuteronomy,8,7,MBJ>K,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,00 0000 00000 00000 00 000 0000 000 0000 000 0000 0 0000 00000 0 0000 0 0 00 1  1 1 1,hif,ptca,None,None,,,,,,,,,,,,,,,,,,,
1982854,JY>[,4Q32,Deuteronomy,8,7,JY>JM,KJ JHWH >LHJK MBJ>K >L >RY VWBH >RY NXLJ MJM <JNT W THMT JY>JM B BQ<H W B HR,00 0000 00000 00000 00 000 0000 000 0000 000 0000 0 0000 00000 0 0000 0 0 00 1  1 1 1,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,
98261,JY>[,MT,Deuteronomy,8,14,MWYJ>K,W RM LBBK W CKXT >T JHWH >LHJK H MWYJ>K M >RY MYRJM M BJT <BDJM,,hif,ptca,H MWYJ>K M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,,0,prep + prep,topo,inanim,det,subs,complex,,MN,MN,,,,,,
2072403,JY>[,5Q1,Deuteronomy,8,14,MWYJ>K,W RM LBBK W CKXT >T JHWH >LHJK H MWYJ>K M >RY MYRJM M BJT <BDJM,0 00 0000 0 0000 00 0000 00000 0 000000 0 000 00000 0 000 00000,hif,ptca,H MWYJ>K M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
1983388,JY>[,4Q33,Deuteronomy,8,14,MWYJ>K,W RM LBBK W CKXT >T JHWH >LHJK H MWYJ>K M >RY MYRJM M BJT <BDJM,0 00 0000 0 0000 00 0000 00000 0 000000 0 000 00000 0 000 00000,hif,ptca,H MWYJ>K M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,,,0,,,,,,,,M,M,,,,,,
98269,HLK[,MT,Deuteronomy,8,15,MWLJKK,H MWLJKK B MDBR H GDL W H NWR> NXC FRP W <QRB W YM>WN >CR >JN MJM H MWYJ> LK MJM M YWR H XLMJC,,hif,ptca,H MWLJKK B MDBR H GDL W H NWR> NXC FRP W <QRB W YM>WN,,B MDBR H GDL W H NWR> NXC FRP W <QRB W YM>WN,B H MDBR/ H GDWL/ W H JR>[ NXC/ FRP/ W <QRB/ W YM>WN/,,0,prep,,,det,subs,complex,,B,,,,,,,
