verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse,Study_Edition
1967373,QRB[,4Q24,Leviticus,21,17,HQRJB,DBR >L >HRN L >MR >JC M ZR<K L DRTM >CR JHJH BW MWM L> JQRB L HQRJB LXM >LHJW,111 11 1111 1 111 111 1 1111 1 1111 111 0000 11 111 11 1111 1 11111 111 11111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[DBR >L >HRN L >MR >JC M ZR<K L DRTM >CR] JHJH [BW MWM L> JQRB L HQRJB LXM >LHJW],
65249,QRB[,MT,Leviticus,21,18,JQRB,KJ KL >JC >CR BW MWM L> JQRB >JC <WR >W PSX >W XRM >W FRW<,,qal,impf,KJ KL >JC L> JQRB >JC <WR >W PSX >W XRM >W FRW<,KL >JC >JC <WR >W PSX >W XRM >W FRW<,no complement,no complement,,,,,,,,,,,,,,,,,,,
65294,NGC[,MT,Leviticus,21,21,JGC,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,,qal,impf,KL >JC M ZR< >HRN H KHN L> JGC,KL >JC M ZR< >HRN H KHN,no complement,no complement,,,,,,,,,,,,,,,,,,,
65296,QRB[,MT,Leviticus,21,21,HQRJB,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,,hif,infc,L HQRJB >T >CJ JHWH,,no complement,no complement,,,,,,,,,,,,,,,,,,,
65306,NGC[,MT,Leviticus,21,21,JGC,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,,qal,impf,>T LXM >LHJW L> JGC,,no complement,no complement,,,,,,,,,,,,,,,,,,,
65308,QRB[,MT,Leviticus,21,21,HQRJB,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,,hif,infc,L HQRJB,,no complement,no complement,,,,,,,,,,,,,,,,,,,
1970803,NGC[,4Q26a,Leviticus,21,21,JGC,JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,111 1 11111 11 111 1111 100 01 11 111 11111 11 111 1 11111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[JGC L HQRJB >T >CJ JHWH M]WM B[W >T LXM >LHJW L> JGC L HQRJB],
1970805,QRB[,4Q26a,Leviticus,21,21,HQRJB,JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,111 1 11111 11 111 1111 100 01 11 111 11111 11 111 1 11111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[JGC L HQRJB >T >CJ JHWH M]WM B[W >T LXM >LHJW L> JGC L HQRJB],
1970815,NGC[,4Q26a,Leviticus,21,21,JGC,JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,111 1 11111 11 111 1111 100 01 11 111 11111 11 111 1 11111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[JGC L HQRJB >T >CJ JHWH M]WM B[W >T LXM >LHJW L> JGC L HQRJB],
1970817,QRB[,4Q26a,Leviticus,21,21,HQRJB,JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,111 1 11111 11 111 1111 100 01 11 111 11111 11 111 1 11111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[JGC L HQRJB >T >CJ JHWH M]WM B[W >T LXM >LHJW L> JGC L HQRJB],
1967432,NGC[,4Q24,Leviticus,21,21,JGC,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,11 111 111 11 111 1 111 1111 1 111 11 111 1 11111 11 111 1111 111 11 11 111 11111 11 111 1 11111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB],
1967434,QRB[,4Q24,Leviticus,21,21,HQRJB,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,11 111 111 11 111 1 111 1111 1 111 11 111 1 11111 11 111 1111 111 11 11 111 11111 11 111 1 11111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB],
1967444,NGC[,4Q24,Leviticus,21,21,JGC,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,11 111 111 11 111 1 111 1111 1 111 11 111 1 11111 11 111 1111 111 11 11 111 11111 11 111 1 11111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB],
1967446,QRB[,4Q24,Leviticus,21,21,HQRJB,KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB,11 111 111 11 111 1 111 1111 1 111 11 111 1 11111 11 111 1111 111 11 11 111 11111 11 111 1 11111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[KL >JC >CR BW MWM M ZR< >HRN H KHN L> JGC L HQRJB >T >CJ JHWH MWM BW >T LXM >LHJW L> JGC L HQRJB],
65325,BW>[,MT,Leviticus,21,23,JB>,>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM,,qal,impf,>K >L H PRKT L> JB>,,>L H PRKT,>L H PRKT/,into the veil,0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,,
65331,NGC[,MT,Leviticus,21,23,JGC,>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM,,qal,impf,W >L H MZBX L> JGC,,>L H MZBX,>L H MZBX/,to the altar,0,prep,object,inanim,det,subs,simple,factive,goal,>L,,,,,,,,
1970836,BW>[,4Q26a,Leviticus,21,23,JB>,>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM,11 11 1 1111 11 111 1 11 1 1111 11 111 11 100 00 1 11 1111 11 11111 11 111 1111 11111,qal,impf,>K >L H PRKT L> JB>,,>K >L H PRKT,,,0,,,,,,,,,>L,,,,,,reconstructed,[>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ M]WM BW [W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM],
1970842,NGC[,4Q26a,Leviticus,21,23,JGC,>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM,11 11 1 1111 11 111 1 11 1 1111 11 111 11 100 00 1 11 1111 11 11111 11 111 1111 11111,qal,impf,W >L H MZBX L> JGC,,>L H MZBX,,to the altar,0,prep,object,inanim,det,subs,simple,,,>L,,,,,,reconstructed,[>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ M]WM BW [W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM],
1967465,BW>[,4Q24,Leviticus,21,23,JB>,>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM,11 11 1 1111 11 111 1 11 1 1111 11 111 11 111 11 1 11 1111 11 11111 11 111 1111 11111,qal,impf,>K >L H PRKT L> JB>,,>K >L H PRKT,,,0,,,,,,,,,>L,,,,,,reconstructed,[>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM],
1967471,NGC[,4Q24,Leviticus,21,23,JGC,>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM,11 11 1 1111 11 111 1 11 1 1111 11 111 11 111 11 1 11 1111 11 11111 11 111 1111 11111,qal,impf,W >L H MZBX L> JGC,,>L H MZBX,,to the altar,0,prep,object,inanim,det,subs,simple,,,>L,,,,,,reconstructed,[>K >L H PRKT L> JB> W >L H MZBX L> JGC KJ MWM BW W L> JXLL >T MQDCJ KJ >NJ JHWH MQDCM],
65395,QRB[,MT,Leviticus,22,3,JQRB,>MR >LHM L DRTJKM KL >JC >CR JQRB M KL ZR<KM >L H QDCJM >CR JQDJCW BNJ JFR>L L JHWH W VM>TW <LJW W NKRTH H NPC H HW> M L PNJ >NJ JHWH,,qal,impf,>CR JQRB M KL ZR<KM >L H QDCJM,,>L H QDCJM,>L H QDC/,to the holy things,0,prep,object,inanim,det,subs,simple,factive,goal,>L,,,,,,,,
1967539,QRB[,4Q24,Leviticus,22,3,JQRB,>MR >LJHM L DRTJKM KL >JC >CR JQRB M KL ZR<KM >L H QDCJM >CR JQDJCW BNJ JFR>L L JHWH W VM>TW <LJW W NKRTH H NPC H HJ> M L PNJ >NJ JHWH,001 11111 1 111111 11 111 111 1111 1 11 11111 11 1 11111 000 000000 000 01111 1 1111 1 11111 1111 1 11111 1 111 1 111 1 1 111 111 1111,qal,impf,>CR JQRB M KL ZR<KM >L H QDCJM,,>L H QDCJM,,to the holy things,0,prep,object,inanim,det,subs,simple,,,>L,,,,,,reconstructed,>M[R >LJHM L DRTJKM KL >JC >CR JQRB M KL ZR<KM >L H QDCJM] >CR JQDJCW BNJ J[FR>L L JHWH W VM>TW <LJW W NKRTH H NPC H HJ> M L PNJ >NJ JHWH],
1890842,QRB[,1Q3,Leviticus,22,3,JQRB,>MR >LHM L DRTJKM KL >JC >CR JQRB M KL ZR<KM >L H QDCJM >CR JQDJCW BNJ JFR>L L JHWH W VM>TW <LJW W NKRTH H NPC H HW> M L PNJ >NJ JHWH,111 1111 1 111100 00 000 000 1111 1 11 11111 11 1 11111 110 000001 000 01111 1 1111 1 11111 1111 1 11111 1 111 1 111 1 0 000 001 1111,qal,impf,>CR JQRB M KL ZR<KM >L H QDCJM,,>L H QDCJM,,to the holy things,0,prep,object,inanim,det,subs,simple,,,>L,,,,,,reconstructed,[>MR >LHM L DRTJ]KM KL >JC >CR [JQRB M KL ZR<KM >L H QDCJM >C]R JQDJC[W] BNJ J[FR>L L JHWH W VM>TW <LJW W NKRTH H NPC H HW> M] L PNJ >N[J JHWH],
1970897,JY>[,4Q26a,Leviticus,22,4,TY>,>JC >JC M ZR< >HRN W HW> YRW< >W ZB B QDCJM L> J>KL <D >CR JVHR W H NG< B KL VM> NPC >W >JC >CR TY> MMNW CKBT ZR<,111 111 1 111 1100 1 111 1111 11 11 1 11111 11 1111 11 111 1111 1 1 111 1 11 111 111 11 000 111 111 1111 1111 111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[>JC >JC M ZR< >H]RN [W HW> YRW< >W ZB B QDCJM L> J>KL <D >CR JVHR W H NG< B KL VM> NPC >W] >JC [>CR TY> MMNW CKBT ZR<],
1967594,JY>[,4Q24,Leviticus,22,4,TY>,>JC >JC M ZR< >HRN W HW> YRW< >W ZB B QDCJM L> J>KL <D >CR JVHR W H NG< B KL VM> NPC >W >JC >CR TY> MMNW CKBT ZR<,111 111 1 110 1111 1 111 1111 11 11 1 11111 11 1111 11 111 1111 1 1 111 1 11 111 111 11 111 111 011 1111 1111 111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[>JC >JC M ZR]< [>HRN W HW> YRW< >W ZB B QDCJM L> J>KL <D >CR JVHR W H NG< B KL VM> NPC >W >JC >CR] T[Y> MMNW CKBT ZR<],
1890897,JY>[,1Q3,Leviticus,22,4,TY>,>JC >JC M ZR< >HRN W HW> YRW< >W ZB B QDCJM L> J>KL <D >CR JVHR W H NG< B KL VM> NPC >W >JC >CR TY> MMNW CKBT ZR<,111 111 1 111 1111 1 111 1111 11 00 0 00011 11 1111 11 111 1111 1 1 111 1 11 100 000 11 100 000 111 1111 1111 111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[>JC >JC M ZR< >HRN W HW> YRW< >W] ZB B QDC[JM L> J>KL <D >CR JVHR W H NG< B KL V]M> NPC [>W >]JC >CR [TY> MMNW CKBT ZR<],
65496,BW>[,MT,Leviticus,22,7,B>,W B> H CMC W VHR W >XR J>KL MN H QDCJM KJ LXMW HW>,,qal,perf,W B> H CMC,H CMC,no complement,no complement,,,,,,,,,,,,,,,,,,,
65595,CWB[,MT,Leviticus,22,13,CBH,W BT KHN KJ THJH >LMNH W GRWCH W ZR< >JN LH W CBH >L BJT >BJH K N<WRJH M LXM >BJH T>KL W KL ZR L> J>KL BW,,qal,perf,W CBH >L BJT >BJH K N<WRJH,,>L BJT >BJH,>L BJT/ >B/,to the house of her father,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,,
1970964,CWB[,4Q26a,Leviticus,22,13,CBH,W BT KHN KJ THJH >LMNH W GRWCH W ZR< >JN LH W CBH >L BJT >BJH K N<WRJH M LXM >BJH T>KL W KL ZR L> J>KL BW,0 00 000 00 1111 11111 1 11111 1 111 111 11 1 111 11 110 0000 0 000011 1 111 1111 1111 1 11 11 11 1111 11,qal,perf,W CBH >L BJT >BJH K N<WRJH,,>L BJT >BJH,>L BJT/ >B/,to the house of her father,0,prep,place,inanim,det,subs,complex,,,>L,,,,,,reconstructed,W BT KHN KJ [THJH >LMNH W GRWCH W ZR< >JN LH W CBH >L BJ]T >BJH K N<WR[JH M LXM >BJH T>KL W KL ZR L> J>KL BW],
1967747,CWB[,4Q24,Leviticus,22,13,CBH,W BT KHN KJ THJH >LMNH W GRWCH W ZR< >JN LH W CBH >L BJT >BJH K N<RJH M LXM >BJH T>KL W KL ZR L> J>KL BW,1 00 000 00 0000 00001 1 11111 1 111 111 00 0 010 00 000 0000 0 00110 0 000 0000 0000 0 00 00 00 0111 11,qal,perf,W C[B]H >L BJT >BJH K N<[RJ]H,,>L BJT >BJH,>L BJT/ >B/,to the house of her father,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,[W] BT KHN KJ THJH >LMN[H W GRWCH W ZR< >JN] LH W C[B]H >L BJT >BJH K N<[RJ]H M LXM >BJH T>KL W KL ZR L> J[>KL BW],
65688,QRB[,MT,Leviticus,22,18,JQRJB,DBR >L >HRN W >L BNJW W >L KL BNJ JFR>L W >MRT >LHM >JC >JC M BJT JFR>L W MN H GR B JFR>L >CR JQRJB QRBNW L KL NDRJHM W L KL NDBWTM >CR JQRJBW L JHWH L <LH,,hif,impf,>CR JQRJB QRBNW L KL NDRJHM W L KL NDBWTM,,L KL NDRJHM W L KL NDBWTM,L KL/ NDR/ W L KL/ NDBH/,for any of their vows and any of their free-will offerings,0,prep + prep,object,inanim,det,subs,complex,factive,other,L,L,,,,,,,
65698,QRB[,MT,Leviticus,22,18,JQRJBW,DBR >L >HRN W >L BNJW W >L KL BNJ JFR>L W >MRT >LHM >JC >JC M BJT JFR>L W MN H GR B JFR>L >CR JQRJB QRBNW L KL NDRJHM W L KL NDBWTM >CR JQRJBW L JHWH L <LH,,hif,impf,>CR JQRJBW L JHWH L <LH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,,
1967846,QRB[,4Q24,Leviticus,22,18,JQRJB,DBR >L >HRN W >L BNJW W >L KL BNJ JFR>L W >MRT >LJHM >JC >JC M BJT JFR>L W MN H GR H GR B JFR>L >CR JQRJB QRBNW L KL NDRJHM >W L KL NDBWTM >CR JQRJBW L JHWH L <LH,000 11 0000 0 00 0000 0 00 00 100 10110 1 0011 11111 000 000 0 000 00000 0 01 0 00 0 00 0 10000 000 00000 11111 1 11 111111 00 0 00 000000 000 000000 0 0000 0 000,hif,impf,>CR JQRJB [QRBNW L KL NDRJHM] >W L KL NDBWTM,,[L KL NDRJHM] >W L KL NDBWTM,L KL/ NDR/ W L KL/ NDBH/,for any of their vows and any of their free-will offerings,0,prep,object,inanim,det,subs,complex,factive,other,L,L,,,,,reconstructed?,DBR [>L] >HRN W >L BNJW W >L KL [B]NJ [J]F[R>]L [W] >M[RT >LJHM] >JC >JC M BJT JFR>L W M[N] H GR H GR B [J]FR>L >CR JQRJB [QRBNW L KL NDRJHM] >W L KL NDBWTM >CR JQRJBW L JHWH L <LH,
1967856,QRB[,4Q24,Leviticus,22,18,JQRJBW,DBR >L >HRN W >L BNJW W >L KL BNJ JFR>L W >MRT >LJHM >JC >JC M BJT JFR>L W MN H GR H GR B JFR>L >CR JQRJB QRBNW L KL NDRJHM >W L KL NDBWTM >CR JQRJBW L JHWH L <LH,000 11 0000 0 00 0000 0 00 00 100 10110 1 0011 11111 000 000 0 000 00000 0 01 0 00 0 00 0 10000 000 00000 11111 1 11 111111 00 0 00 000000 000 000000 0 0000 0 000,hif,impf,>CR JQRJBW L JHWH L <LH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,DBR [>L] >HRN W >L BNJW W >L KL [B]NJ [J]F[R>]L [W] >M[RT >LJHM] >JC >JC M BJT JFR>L W M[N] H GR H GR B [J]FR>L >CR JQRJB [QRBNW L KL NDRJHM] >W L KL NDBWTM >CR JQRJBW L JHWH L <LH,
65722,QRB[,MT,Leviticus,22,20,TQRJBW,KL >CR BW MWM L> TQRJBW KJ L> L RYWN JHJH LKM,,hif,impf,KL L> TQRJBW,,no complement,no complement,,,,,,,,,,,,,,,,,,,
65732,QRB[,MT,Leviticus,22,21,JQRJB,W >JC KJ JQRJB ZBX CLMJM L JHWH L PL> NDR >W L NDBH B BQR >W B Y>N TMJM JHJH L RYWN KL MWM L> JHJH BW,,hif,impf,KJ JQRJB ZBX CLMJM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,,
1967890,QRB[,4Q24,Leviticus,22,21,JQRJB,W >JC KJ JQRJB ZBX CLMJM L JHWH L PL> NDR >W B NDBH B BQR >W B Y>N TMJM JHJH L RYWN KL MWM L> JHJH BW,0 000 00 00000 000 00000 0 0110 0 000 000 00 0 0000 0 000 00 1 110 0000 0000 0 1011 01 000 00 0000 00,hif,impf,KJ JQRJB ZBX CLMJM L J[HW]H,,L J[HW]H,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,W >JC KJ JQRJB ZBX CLMJM L J[HW]H L PL> NDR >W B NDBH B BQR >W [B Y>]N TMJM JHJH L [R]Y[WN] K[L] MWM L> JHJH BW,
2080366,QRB[,11Q1,Leviticus,22,21,JQRJB,W >JC KJ JQRJB ZBX CLMJM L JHWH L P L> NDR >W L NDBH >W B BQR W B Y>N TMJM JHJH L RYWN KL MWM L> J HJH BW,0 111 11 11111 111 11000 1 0000 1 1 11 011 11 0 0000 00 0 000 0 0 000 0011 1111 1 0000 00 000 00 0 000 00,hif,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W [>JC KJ JQRJB ZBX CL]MJM [L] JHWH [L P L>] N[DR >W] L NDBH >W B BQR W B Y>N TM[JM JHJH L] RYWN KL MWM L> J HJH BW,
65771,QRB[,MT,Leviticus,22,22,TQRJBW,<WRT >W CBWR >W XRWY >W JBLT >W GRB >W JLPT L> TQRJBW >LH L JHWH W >CH L> TTNW MHM <L H MZBX L JHWH,,hif,impf,L> TQRJBW >LH L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,,
1967931,QRB[,4Q24,Leviticus,22,22,TQRJBW,<WRT >W CBR >W XRWY >W JBLT >W GRB >W JLPT >W MRWX >CK L> TQRJBW >CH L JHWH W >CH L> TTNW MHM <L H MZBX L JHWH,0000 00 000 00 0000 00 0000 01 111 11 1000 00 0000 110 00 000000 000 0 0000 0 000 00 0000 000 11 0 0111 1 1111,hif,impf,L> TQRJBW >CH L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,<WRT >W CBR >W XRWY >W JBLT >[W GRB >W J]LPT >W MRWX [>C]K L> TQRJBW >CH L JHWH W >CH L> TTNW MHM [<L] H M[ZBX L JHWH],
2080407,QRB[,11Q1,Leviticus,22,22,TQRBW,<WRT >W CBR >W XRWY >W JLPT >W GRB >W JBLT L> TQRBW >LH L JHWH W >CH L> TTNW MHM <L H MZBX L JHWH,0000 00 000 00 0000 00 0000 00 000 00 0000 00 00000 000 0 0000 0 000 00 0000 000 00 0 0000 0 0000,hif,impf,L> TQRBW >LH L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,<WRT >W CBR >W XRWY >W JLPT >W GRB >W JBLT L> TQRBW >LH L JHWH W >CH L> TTNW MHM <L H MZBX L JHWH,
65809,QRB[,MT,Leviticus,22,24,TQRJBW,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW L JHWH W B >RYKM L> T<FW,,hif,impf,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,,
1967972,QRB[,4Q24,Leviticus,22,24,TQRJBW,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW L JHWH W B >RYKM L> T<FW,0 1111 1 1111 1 1111 1 0000 00 111111 1 1100 0 0 10000 00 0000,hif,impf,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,reconstructed,W [M<WK W KTWT W NTWQ W] KRWT L> [TQRJBW L JH]WH W B [>]RYKM L> T<FW,
2080448,QRB[,11Q1,Leviticus,22,24,TQRJBW,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW >LH L JHWH W B >RYKM L> T<FW,0 0000 0 0000 0 0000 0 0000 00 000000 000 0 0000 0 0 00000 00 0000,hif,impf,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW >LH L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,W M<WK W KTWT W NTWQ W KRWT L> TQRJBW >LH L JHWH W B >RYKM L> T<FW,
66053,QRB[,MT,Leviticus,23,8,HQRBTM,W HQRBTM >CH L JHWH CB<T JMJM B JWM H CBJ<J MQR> QDC KL ML>KT <BDH L> T<FW,,hif,perf,W HQRBTM >CH L JHWH CB<T JMJM,,L JHWH,L JHWH/,to Yahweh,0,prep,person,anim,det,nmpr,simple,factive,goal,L,,,,,,,,
1968215,QRB[,4Q24,Leviticus,23,8,HQRBTM,W HQRBTM >CH L JHWH CB<T JMJM B JWM H CBJ<J MQR> QDC KL ML>KT <BWDH L> T<FW,1 100000 111 1 1111 1111 1111 1 111 1 11111 1111 111 11 11111 11111 01 0111,hif,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W H]QRBTM [>CH L JHWH CB<T JMJM B JWM H CBJ<J MQR> QDC KL ML>KT <BWDH] L[>] T[<FW],
1890990,QRB[,1Q3,Leviticus,23,8,HQRBTM,W HQRBTM >CH L JHWH CB<T JMJM B JWM H CBJ<J MQR> QDC KL ML>KT <BDH,0 000000 000 0 0011 1111 1111 1 111 1 10011 1111 000 00 00111 1111,hif,perf,W HQRBTM >CH L JH[WH CB<T JMJM],None,,,,,,,,,,,,,,,,,,,reconstructed,W HQRBTM >CH L JH[WH CB<T JMJM B JWM H C]BJ[<J MQR>] QDC KL ML[>KT <BDH],
66086,BW>[,MT,Leviticus,23,10,TB>W,DBR >L BNJ JFR>L W >MRT >LHM KJ TB>W >L H >RY >CR >NJ NTN LKM W QYRTM >T QYJRH W HB>TM >T <MR R>CJT QYJRKM >L H KHN,,qal,impf,KJ TB>W >L H >RY,,>L H >RY,>L H >RY/,to the land,0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,,
66099,BW>[,MT,Leviticus,23,10,HB>TM,DBR >L BNJ JFR>L W >MRT >LHM KJ TB>W >L H >RY >CR >NJ NTN LKM W QYRTM >T QYJRH W HB>TM >T <MR R>CJT QYJRKM >L H KHN,,hif,perf,W HB>TM >T <MR R>CJT QYJRKM >L H KHN,,>L H KHN,>L H KHN/,to the priest,0,prep,person,anim,det,subs,simple,factive,goal,>L,,,,,,,,
1968249,BW>[,4Q24,Leviticus,23,10,TB>W,DBR >L BNJ JFR>L W >MRT >LJHM KJ TB>W >L H >RY >CR >NJ NTN LKM W QYRTM >T QYJRH W HBJ>TM >T <MR R>CJT QYJRKM >L H KHN,111 11 111 11111 1 1111 11111 11 1111 11 1 111 111 111 111 111 1 11111 11 11111 1 100000 01 111 11111 111111 11 1 111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[DBR >L BNJ JFR>L W >MRT >LJHM KJ TB>W >L H >RY >CR >NJ NTN LKM W QYRTM >T QYJRH W H]BJ>TM >[T <MR R>CJT QYJRKM >L H KHN],
1968262,BW>[,4Q24,Leviticus,23,10,HBJ>TM,DBR >L BNJ JFR>L W >MRT >LJHM KJ TB>W >L H >RY >CR >NJ NTN LKM W QYRTM >T QYJRH W HBJ>TM >T <MR R>CJT QYJRKM >L H KHN,111 11 111 11111 1 1111 11111 11 1111 11 1 111 111 111 111 111 1 11111 11 11111 1 100000 01 111 11111 111111 11 1 111,hif,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[DBR >L BNJ JFR>L W >MRT >LJHM KJ TB>W >L H >RY >CR >NJ NTN LKM W QYRTM >T QYJRH W H]BJ>TM >[T <MR R>CJT QYJRKM >L H KHN],
66175,BW>[,MT,Leviticus,23,14,HBJ>KM,W LXM W QLJ W KRML L> T>KLW <D <YM H JWM H ZH <D HBJ>KM >T QRBN >LHJKM XQT <WLM L DRTJKM B KL MCBTJKM,,hif,infc,<D HBJ>KM >T QRBN >LHJKM,,no complement,no complement,,,,,,,,,,,,,,,,,,,
1968340,BW>[,4Q24,Leviticus,23,14,HBJ>KM,W LXM QLJ W KRML L> T>KLW <D <YM H JWM H ZH <D HBJ>KM >T QRBN >LHJKM XQT <WLM L DRTJKM B KL MCBTJKM,0 000 000 0 0111 11 11111 11 111 1 111 1 11 11 111111 11 1111 111111 000 0001 0 000000 0 01 1111111,hif,infc,None,None,,,,,,,,,,,,,,,,,,,reconstructed,W LXM QLJ W K[RML L> T>KLW <D <YM H JWM H ZH <D HBJ>KM >T QRBN >LHJKM] XQT <WL[M] L DRTJKM B K[L MCBTJKM],
66195,BW>[,MT,Leviticus,23,15,HBJ>KM,W SPRTM LKM M MXRT H CBT M JWM HBJ>KM >T <MR H TNWPH CB< CBTWT TMJMT THJJNH,,hif,infc,HBJ>KM >T <MR H TNWPH,,no complement,no complement,,,,,,,,,,,,,,,,,,,
