chapter,verse_num,verse
33,8,"ἡνίκα δ’ ἂν εἰσεπορεύετο Μωυσῆς εἰς τὴν σκηνὴν ἔξω τῆς παρεμβολῆς, εἱστήκει πᾶς ὁ λαὸς σκοπεύοντες ἕκαστος παρὰ τὰς θύρας τῆς σκηνῆς αὐτοῦ καὶ κατενοοῦσαν ἀπιόντος Μωυσῆ ἕως τοῦ εἰσελθεῖν αὐτὸν εἰς τὴν σκηνήν."
33,9,"ὡς δ’ ἂν εἰσῆλθε Μωυσῆς εἰς τὴν σκηνήν, κατέβαινεν ὁ στῦλος τῆς νεφέλης, καὶ ἵστατο ἐπὶ τὴν θύραν τῆς σκηνῆς, καὶ ἐλάλει Μωυσῇ ·"
33,10,"καὶ ἑώρα πᾶς ὁ λαὸς τὸν στῦλον τῆς νεφέλης ἑστῶτα ἐπὶ τῆς θύρας τῆς σκηνῆς, καὶ στάντες πᾶς ὁ λαὸς προσεκύνησαν ἕκαστος ἀπὸ τῆς θύρας τῆς σκηνῆς αὐτοῦ."
33,11,"καὶ ἐλάλησε Κύριος πρὸς Μωυσῆν ἐνώπιος ἐνωπίῳ, ὡς εἴ τις λαλήσει πρὸς τὸν ἑαυτοῦ φίλον. καὶ ἀπελύετο εἰς τὴν παρεμβολήν, ὁ δὲ θεράπων Ἰησοῦς υἱὸς Ναυῆ νέος οὐκ ἐξεπορεύετο ἐκ τῆς σκηνῆς."
33,12,"καὶ εἶπε Μωυσῆς πρὸς Κύριον · ἰδοὺ σύ μοι λέγεις · ἀνάγαγε τὸν λαὸν τοῦτον, σὺ δὲ οὐκ ἐδήλωσάς μοι, ὃν συναποστελεῖς μετ’ ἐμοῦ · σὺ δέ μοι εἶπας · οἶδά σε παρὰ πάντας, καὶ χάριν ἔχεις παρ’ ἐμοί."
33,13,"εἰ οὖν εὕρηκα χάριν ἐναντίον σου, ἐμφάνισόν μοι σεαυτὸν γνωστῶς, ἵνα ἴδω σε, ὅπως ἂν ὦ εὑρηκὼς χάριν ἐναντίον σου, καὶ ἵνα γνῶ ὅτι λαός σου τὸ ἔθνος τὸ μέγα τοῦτο. E"
33,14,καὶ λέγει · αὐτὸς προπορεύσομαί σου καὶ καταπαύσω σε.
33,15,"καὶ λέγει πρὸς αὐτόν · εἰ μὴ αὐτὸς σὺ συμπορεύῃ, μή με ἀναγάγῃς ἐντεῦθεν ·"
33,16,"καὶ πῶς γνωστὸν ἔσται ἀληθῶς, ὅτι εὕρηκα χάριν παρὰ σοί, ἐγώ τε καὶ ὁ λαός σου, ἀλλ’ ἢ συμπορευομένου σου μεθ’ ἡμῶν; καὶ ἐνδοξασθήσομαι ἐγώ τε καὶ ὁ λαός σου παρὰ πάντα τὰ ἔθνη, ὅσα ἐπὶ τῆς γῆς ἐστι."
33,17,"καὶ εἶπε Κύριος πρὸς Μωυσῆν · καὶ τοῦτόν σοι τὸν λόγον, ὃν εἴρηκας, ποιήσω · εὕρηκας γὰρ χάριν ἐνώπιον ἐμοῦ, καὶ οἶδά σε παρὰ πάντας."
33,18,"καὶ λέγει · ἐμφάνισόν μοι σεαυτόν,"
33,19,"καὶ εἶπεν · ἐγὼ παρελεύσομαι πρότερός σου τῇ δόξῃ μου καὶ καλέσω τῷ ὀνόματί μου, Κύριος ἐναντίον σου · καὶ ἐλεήσω ὃν ἂν ἐλεῶ, καὶ οἰκτειρήσω ὃν ἂν οἰκτείρω."
33,20,καὶ εἶπεν · οὐ δυνήσῃ ἰδεῖν τὸ πρόσωπόν μου · οὐ γὰρ μὴ ἴδῃ ἄνθρωπος τὸ πρόσωπόν μου καὶ ζήσεται.
33,21,"καὶ εἶπε Κύριος · ἰδοὺ τόπος παρ’ ἐμοί, στήσῃ ἐπὶ τῆς πέτρας · E"
33,22,"ἡνίκα δ’ ἂν παρέλθῃ ἡ δόξα μου, καὶ θήσω σε εἰς ὀπὴν τῆς πέτρας καὶ σκεπάσω τῇ χειρί μου ἐπὶ σέ, ἕως ἂν παρέλθω ·"
33,23,"καὶ ἀφελῶ τὴν χεῖρα, καὶ τότε ὄψει τὰ ὀπίσω μου, τὸ δὲ πρόσωπόν μου οὐκ ὀφθήσεταί σοι."
34,1,"καὶ εἶπε Κύριος πρὸς Μωυσῆν · λάξευσον σεαυτῷ δύο πλάκας λιθίνας, καθὼς καὶ αἱ πρῶται καὶ ἀνάβηθι πρός με εἰς τὸ ὄρος, καὶ γράψω ἐπὶ τῶν πλακῶν τὰ ρήματα, ἃ ἦν ἐν ταῖς πλαξὶ ταῖς πρώταις, αἷς συνέτριψας."
34,2,καὶ γίνου ἕτοιμος εἰς τὸ πρωΐ καὶ ἀναβήσῃ ἐπὶ τὸ ὄρος τὸ Σινὰ καὶ στήσει μοι ἐκεῖ ἐπ’ ἄκρου τοῦ ὄρους.
34,3,καὶ μηδεὶς ἀναβήτω μετὰ σοῦ μη -δὲ ὀφθήτω ἐν παντὶ τῷ ὄρει · καὶ τὰ πρόβατα καὶ βόες μὴ νεμέσθωσαν πλησίον τοῦ ὄρους ἐκείνου.
34,4,"καὶ ἐλάξευσε δύο πλάκας λιθίνας, καθάπερ καὶ αἱ πρῶται · E καὶ ὀρθρίσας Μωυσῆς ἀνέβη εἰς τὸ ὄρος τὸ Σινά, καθότι συνέταξεν αὐτῷ Κύριος · καὶ ἔλαβε Μωυσῆς τὰς δύο πλάκας τὰς λιθίνας."
34,5,καὶ κατέβη Κύριος ἐν νεφέλῃ καὶ παρέστη αὐτῷ ἐκεῖ · καὶ ἐκάλεσε τῷ ὀνόματι Κυρίου.
34,6,"καὶ παρῆλθε Κύριος πρὸ προσώπου αὐτοῦ καὶ ἐκάλεσε · Κύριος ὁ Θεὸς οἰκτίρμων καὶ ἐλεήμων, μακρόθυμος καὶ πολυέλεος καὶ ἀληθινός,"
34,7,"καὶ δικαιοσύνην διατηρῶν καὶ ἔλεος εἰς χιλιάδας, ἀφαιρῶν ἀνομίας καὶ ἀδικίας καὶ ἁμαρτίας, καὶ οὐ καθαριεῖ τὸν ἔνοχον, ἐπάγων ἀνομίας πατέρων ἐπὶ τέκνα καὶ ἐπὶ τέκνα τέκνων, ἐπὶ τρίτην καὶ τετάρτην γενεάν. E"
34,8,"καὶ σπεύσας Μωυσῆς, κύψας ἐπὶ τὴν γῆν προσεκύνησε"
34,9,"καὶ εἶπεν · εἰ εὕρηκα χάριν ἐνώπιόν σου, συμπορευθήτω ὁ Κύριός μου μεθ’ ἡμῶν · ὁ λαὸς γὰρ σκληροτράχηλός ἐστι, καὶ ἀφελεῖς σὺ τὰς ἁμαρτίας ἡμῶν καὶ τὰς ἀνομίας ἡμῶν, καὶ ἐσόμεθα σοί."
34,10,"καὶ εἶπε Κύριος πρὸς Μωυσῆν · ἰδοὺ ἐγὼ τίθημί σοι διαθήκην · ἐνώπιον παντὸς τοῦ λαοῦ σου ποιήσω ἔνδοξα, ἃ οὐ γέγονεν ἐν πάσῃ τῇ γῇ καὶ ἐν παντὶ ἔθνει, καὶ ὄψεται πᾶς ὁ λαός, ἐν οἷς εἶ σύ, τὰ ἔργα Κυρίου, ὅτι θαυμαστά ἐστιν, ἃ ἐγὼ ποιήσω σοι."
34,11,"πρόσεχε σὺ πάντα, ὅσα ἐγὼ ἐντέλλομαί σοι. ἰδοὺ ἐγὼ ἐκβάλλω πρὸ προσώπου ὑμῶν τὸν Ἀμορραῖον καὶ Χαναναῖον καὶ Φερεζαῖον καὶ Χετταῖον καὶ Εὐαῖον καὶ Γεργεσαῖον καὶ Ἰεβουσαῖον ·"
34,12,"πρόσεχε σεαυτῷ, μή ποτε θῇς διαθήκην τοῖς ἐγκαθημένοις ἐπὶ τῆς γῆς, εἰς ἣν εἰσπορεύῃ εἰς αὐτήν, μή σοι γένηται πρόσκομμα ἐν ὑμῖν."
34,13,"τούς βωμοὺς αὐτῶν καθελεῖτε καὶ τάς στήλας αὐτῶν συντρίψετε καὶ τὰ ἄλση αὐτῶν ἐκκόψετε, καὶ τὰ γλυπτὰ τῶν θεῶν αὐτῶν κατακαύσετε ἐν πυρί ·"
34,14,"οὐ γὰρ μὴ προσκυνήσητε θεοῖς ἑτέροις · ὁ γὰρ Κύριος ὁ Θεὸς ζηλωτὸν ὄνομα, Θεὸς ζηλωτής ἐστι."
34,15,"μή ποτε θῇς διαθήκην τοῖς ἐγκαθημένοις ἐπὶ τῆς γῆς, καὶ ἐκπορνεύσωσιν ὀπίσω τῶν θεῶν αὐτῶν καὶ θύσωσι τοῖς θεοῖς αὐτῶν, καὶ καλέσωσί σε, καὶ φάγῃς τῶν αἱμάτων αὐτῶν,"
34,16,"καὶ λάβῃς τῶν θυγατέρων αὐτῶν τοῖς υἱοῖς σου καὶ τῶν θυγατέρων σου δῷς τοῖς υἱοῖς αὐτῶν, καὶ ἐκπορνεύσωσιν αἱ θυγατέρες σου ὀπίσω τῶν θεῶν αὐτῶν, καὶ ἐκπορνεύσωσιν οἱ υἱοί σου ὀπίσω τῶν θεῶν αὐτῶν."
34,17,καὶ θεοὺς χωνευτοὺς οὐ ποιήσεις σεαυτῷ.
34,18,"καὶ τὴν ἑορτὴν τῶν ἀζύμων φυλάξῃ · ἑπτὰ ἡμέρας φαγῇ ἄζυμα, καθάπερ ἐντέταλμαί σοι, εἰς τὸν καιρὸν ἐν μηνὶ τῶν νέων · ἐν γὰρ μηνὶ τῶν νέων ἐξῆλθες ἐξ Αἰγύπτου."
34,19,"πᾶν διανοῖγον μήτραν ἐμοί, τὰ ἀρσενικά, πᾶν πρωτότοκον μόσχου καὶ πρωτότοκον προβάτου. E"
34,20,"καὶ πρωτότοκον ὑποζυγίου λυτρώσῃ προβάτῳ · ἐὰν δὲ μὴ λυτρώσῃ αὐτό, τιμὴν δώσεις. πᾶν πρωτότοκον τῶν υἱῶν σου λυτρώσῃ · οὐκ ὀφθήση ἐνώπιόν μου κενός."
34,21,"ἓξ ἡμέρας ἐργᾷ, τῇ δὲ ἑβδόμῃ καταπαύσεις · τῷ σπόρῳ καὶ τῷ ἀμήτῳ κατάπαυσις. E"
34,22,"καὶ ἑορτὴν ἑβδομάδων ποιήσεις μοι, ἀρχὴν θερισμοῦ πυροῦ, καὶ ἑορτὴν συναγωγῆς μεσοῦντος τοῦ ἐνιαυτοῦ."
34,23,τρεῖς καιροὺς τοῦ ἐνιαυτοῦ ὀφθήσεται πᾶν ἀρσενικόν σου ἐνώπιον Κυρίου τοῦ Θεοῦ Ἰσραήλ ·
34,24,"ὅταν γὰρ ἐκβάλω τὰ ἔθνη πρὸ προσώπου σου καὶ πλατύνω τὰ ὅριά σου, οὐκ ἐπιθυμήσει οὐδεὶς τῆς γῆς σου, ἡνίκα ἂν ἀναβαίνῃς ὀφθῆναι ἐναντίον Κυρίου τοῦ Θεοῦ σου τρεῖς καιροὺς τοῦ ἐνιαυτοῦ."
34,25,"οὐ σφάξεις ἐπὶ ζύμῃ αἷμα θυσιασμάτων μου, καὶ οὐ κοιμηθήσεται εἰς τὸ πρωΐ θύματα ἑορτῆς τοῦ πάσχα."
34,26,τὰ πρωτογεννήματα τῆς γῆς σου θήσεις εἰς τὸν οἶκον Κυρίου τοῦ Θεοῦ σου. οὐχ ἑψήσεις ἄρνα ἐν γάλακτι μητρὸς αὐτοῦ.
34,27,καὶ εἶπε Κύριος πρὸς Μωυσῆν · γράψον σεαυτῷ τὰ ρήματα ταῦτα · ἐπὶ γὰρ τῶν λόγων τούτων τέθειμαί σοι διαθήκην καὶ τῷ Ἰσραήλ.
34,28,"καὶ ἦν ἐκεῖ Μωυσῆς ἐναντίον Κυρίου τεσσαράκοντα ἡμέρας καὶ τεσσαράκοντα νύκτας · ἄρτον οὐκ ἔφαγε καὶ ὕδωρ οὐκ ἔπιε · καὶ ἔγραψεν ἐπὶ τῶν πλακῶν τὰ ρήματα ταῦτα τῆς διαθήκης, τοὺς δέκα λόγους."
34,29,"ὡς δὲ κατέβαινε Μωυσῆς ἐκ τοῦ ὄρους, καὶ αἱ δύο πλάκες ἐπὶ τῶν χειρῶν Μωυσῆ · E καταβαίνοντος δὲ αὐτοῦ ἐκ τοῦ ὄρους, Μωυσῆς οὐκ ᾔδει ὅτι δεδόξασται ἡ ὄψις τοῦ χρώματος τοῦ προσώπου αὐτοῦ ἐν τῷ λαλεῖν αὐτὸν αὐτῷ."
34,30,"καὶ εἶδεν Ἀαρὼν καὶ πάντες οἱ πρεσβύτεροι Ἰσραὴλ τὸν Μωυσῆν καὶ ἦν δεδοξασμένη ἡ ὄψις τοῦ χρώματος τοῦ προσώπου αὐτοῦ, καὶ ἐφοβήθησαν ἐγγίσαι αὐτῷ."
